IATA_Code,Airport_Name,City,Country,Country_Code,Airport_Type
KZN,Kazan International Airport,Kazan,Russia,RU,large_airport
KEJ,Alexei Leonov Kemerovo International Airport,Kemerovo,Russia,RU,large_airport
KPW,Keperveem Airport,Keperveem,Russia,RU,medium_airport
KHV,Khabarovsk Novy Airport,Khabarovsk,Russia,RU,medium_airport
HMA,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,RU,medium_airport
HTG,Khatanga Airport,Khatanga,Russia,RU,medium_airport
MQJ,Moma Airport,Khonuu,Russia,RU,medium_airport
KVX,Pobedilovo Airport,Kirov,Russia,RU,medium_airport
KGP,Kogalym International Airport,Kogalym,Russia,RU,medium_airport
KXK,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,RU,medium_airport
KMW,Kostroma Sokerkino Airport,Kostroma,Russia,RU,medium_airport
KSZ,Kotlas Airport,Kotlas,Russia,RU,medium_airport
KRR,Krasnodar Pashkovsky International Airport,Krasnodar,Russia,RU,large_airport
KCY,Krasnoyarsk Cheremshanka Airport,Krasnoyarsk,Russia,RU,medium_airport
KJA,Krasnoyarsk International Airport,Krasnoyarsk,Russia,RU,large_airport
AAQ,Anapa Vityazevo Airport,Krasnyi Kurgan,Russia,RU,medium_airport
NOI,Krymsk Air Base,Krymsk,Russia,RU,medium_airport
KRO,Kurgan Airport,Kurgan,Russia,RU,medium_airport
URS,Kursk East Airport,Kursk,Russia,RU,medium_airport
KYZ,Kyzyl Airport,Kyzyl,Russia,RU,medium_airport
ULK,Lensk Airport,Lensk,Russia,RU,medium_airport
LPK,Lipetsk Airport,Lipetsk,Russia,RU,medium_airport
GDX,Sokol Airport,Magadan,Russia,RU,medium_airport
GYG,Magan Airport,Magan,Russia,RU,medium_airport
MQF,Magnitogorsk International Airport,Magnitogorsk,Russia,RU,large_airport
MCX,Makhachkala Uytash International Airport,Makhachkala,Russia,RU,large_airport
MRV,Mineralnye Vody Airport,Mineralnyye Vody,Russia,RU,large_airport
MJZ,Mirny Airport,Mirny,Russia,RU,medium_airport
CKL,Chkalovskiy Air Base,Moscow,Russia,RU,medium_airport
DME,Domodedovo International Airport,Moscow,Russia,RU,large_airport
SVO,Sheremetyevo International Airport,Moscow,Russia,RU,large_airport
VKO,Vnukovo International Airport,Moscow,Russia,RU,large_airport
ZIA,Zhukovsky International Airport,Moscow,Russia,RU,large_airport
MMK,Emperor Nicholas II Murmansk Airport,Murmansk,Russia,RU,large_airport
NYM,Nadym Airport,Nadym,Russia,RU,medium_airport
NAL,Nalchik Airport,Nalchik,Russia,RU,medium_airport
NNM,Naryan Mar Airport,Naryan Mar,Russia,RU,medium_airport
NFG,Nefteyugansk Airport,Nefteyugansk,Russia,RU,medium_airport
NER,Chulman Airport,Neryungri,Russia,RU,medium_airport
NLI,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,Russia,RU,medium_airport
NBC,Begishevo Airport,Nizhnekamsk,Russia,RU,medium_airport
NJC,Nizhnevartovsk Airport,Nizhnevartovsk,Russia,RU,large_airport
GOJ,Nizhny Novgorod - Strigino International Airport,Nizhny Novgorod,Russia,RU,large_airport
NSK,Alykel International Airport,Norilsk,Russia,RU,large_airport
NOZ,Spichenkovo Airport,Novokuznetsk,Russia,RU,medium_airport
OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,Russia,RU,large_airport
NUX,Novy Urengoy Airport,Novy Urengoy,Russia,RU,medium_airport
NOJ,Noyabrsk Airport,Noyabrsk,Russia,RU,medium_airport
NYA,Nyagan Airport,Nyagan,Russia,RU,medium_airport
OHO,Okhotsk Airport,Okhotsk,Russia,RU,medium_airport
OLZ,Olyokminsk Airport,Olyokminsk,Russia,RU,medium_airport
OMS,Omsk Central Airport,Omsk,Russia,RU,large_airport
REN,Orenburg Central Airport,Orenburg,Russia,RU,medium_airport
OSW,Orsk Airport,Orsk,Russia,RU,medium_airport
PEX,Pechora Airport,Pechora,Russia,RU,medium_airport
PEZ,Penza Airport,Penza,Russia,RU,medium_airport
PEE,Perm International Airport,Perm,Russia,RU,large_airport
PKC,Yelizovo Airport,Petropavlovsk-Kamchatsky,Russia,RU,large_airport
PES,Petrozavodsk Airport,Petrozavodsk,Russia,RU,medium_airport
PKV,Princess Olga Pskov International Airport,Pskov,Russia,RU,medium_airport
ROV,Platov International Airport,Rostov-on-Don,Russia,RU,large_airport
RYB,Staroselye Airport,Rybinsk,Russia,RU,medium_airport
SBT,Sabetta International Airport,Sabetta,Russia,RU,medium_airport
SLY,Salekhard Airport,Salekhard,Russia,RU,medium_airport
KUF,Kurumoch International Airport,Samara,Russia,RU,large_airport
SKX,Saransk International Airport,Saransk,Russia,RU,large_airport
GSV,Gagarin International Airport,Saratov,Russia,RU,large_airport
SYS,Saskylakh Airport,Saskylakh,Russia,RU,medium_airport
VEO,Severo-Yeniseysk Airport,Severo-Yeniseysk,Russia,RU,medium_airport
LNX,Smolensk North Airport,Smolensk,Russia,RU,medium_airport
AER,Sochi International Airport,Sochi,Russia,RU,large_airport
GVN,Sovetskaya Gavan (Maygatka) Airport,Sovetskaya Gavan,Russia,RU,medium_airport
OVS,Sovetskiy Airport,Sovetskiy,Russia,RU,medium_airport
SEK,Srednekolymsk Airport,Srednekolymsk,Russia,RU,medium_airport
LED,Pulkovo Airport,St. Petersburg,Russia,RU,large_airport
STW,Stavropol Shpakovskoye Airport,Stavropol,Russia,RU,medium_airport
SWT,Strezhevoy Airport,Strezhevoy,Russia,RU,medium_airport
IGT,Magas Airport,Sunzha,Russia,RU,medium_airport
SGC,Surgut International Airport,Surgut,Russia,RU,large_airport
SES,Svetlogorsk Airport,Svetlogorsk,Russia,RU,medium_airport
SCW,Syktyvkar Airport,Syktyvkar,Russia,RU,medium_airport
TGK,Taganrog Yuzhny Airport,Taganrog,Russia,RU,medium_airport
TBW,Donskoye Airport,Tambov,Russia,RU,medium_airport
IKS,Tiksi Airport,Tiksi,Russia,RU,medium_airport
RMZ,Tobolsk Remezov Airport,Tobolsk,Russia,RU,medium_airport
TOF,Tomsk Kamov Airport,Tomsk,Russia,RU,large_airport
IAR,Golden Ring Yaroslavl International Airport,Tunoshna,Russia,RU,large_airport
KLD,Migalovo Air Base,Tver,Russia,RU,medium_airport
TJM,Roshchino International Airport,Tyumen,Russia,RU,large_airport
UFA,Ufa International Airport,Ufa,Russia,RU,large_airport
UCT,Ukhta Airport,Ukhta,Russia,RU,medium_airport
UUD,Baikal International Airport,Ulan Ude,Russia,RU,large_airport
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,RU,medium_airport
URJ,Uray Airport,Uray,Russia,RU,medium_airport
USK,Usinsk Airport,Usinsk,Russia,RU,medium_airport
UKX,Ust-Kut Airport,Ust-Kut,Russia,RU,medium_airport
USR,Ust-Nera Airport,Ust-Nera,Russia,RU,medium_airport
UTS,Ust-Tsylma Airport,Ust-Tsylma,Russia,RU,medium_airport
VAQ,Vanavara Airport,Vanavara,Russia,RU,medium_airport
VUS,Velikiy Ustyug Airport,Velikiy Ustyug,Russia,RU,medium_airport
VLU,Velikiye Luki Airport,Velikiye Luki,Russia,RU,medium_airport
VYI,Vilyuisk Airport,Vilyuisk,Russia,RU,medium_airport
VOG,Volgograd International Airport,Volgograd,Russia,RU,large_airport
VGD,Vologda Airport,Vologda,Russia,RU,medium_airport
VKT,Vorkuta Airport,Vorkuta,Russia,RU,medium_airport
VOZ,Voronezh International Airport,Voronezh,Russia,RU,medium_airport
PYJ,Polyarny Airport,Yakutia,Russia,RU,medium_airport
YKS,Platon Oyunsky Yakutsk International Airport,Yakutsk,Russia,RU,large_airport
SVX,Koltsovo Airport,Yekaterinburg,Russia,RU,large_airport
EIE,Yeniseysk Airport,Yeniseysk,Russia,RU,medium_airport
EIK,Yeysk Airport,Yeysk,Russia,RU,medium_airport
JOK,Yoshkar-Ola Airport,Yoshkar-Ola,Russia,RU,medium_airport
UUS,Yuzhno-Sakhalinsk International Airport,Yuzhno-Sakhalinsk,Russia,RU,large_airport
ZIX,Zhigansk Airport,Zhigansk,Russia,RU,medium_airport
ZKP,Zyryanka Airport,Zyryanka,Russia,RU,medium_airport
EYK,Beloyarskiy Airport,,Russia,RU,medium_airport
EZV,Berezovo Airport,,Russia,RU,medium_airport
GYI,Gisenyi Airport,Gisenyi,Rwanda,RW,medium_airport
KME,Kamembe Airport,Kamembe,Rwanda,RW,medium_airport
KGL,Kigali International Airport,Kigali,Rwanda,RW,large_airport
ZSE,Saint-Pierre Pierrefonds Airport,Saint-Pierre,Réunion,RE,large_airport
RUN,Roland Garros Airport,Sainte-Marie,Réunion,RE,large_airport
APW,Faleolo International Airport,Apia,Samoa,WS,large_airport
AHB,Abha International Airport,Abha,Saudi Arabia,SA,large_airport
DMM,King Fahd International Airport,Ad Dammam,Saudi Arabia,SA,large_airport
AKH,Prince Sultan Air Base,Al Kharj,Saudi Arabia,SA,medium_airport
EJH,Al Wajh Domestic Airport,Al Wajh,Saudi Arabia,SA,medium_airport
ABT,King Saud Bin Abdulaziz (Al Baha) Airport,Al-Baha,Saudi Arabia,SA,medium_airport
AJF,Al-Jawf International Airport,Al-Jawf,Saudi Arabia,SA,large_airport
ULH,Al-Ula International Airport,Al-Ula,Saudi Arabia,SA,large_airport
RAE,Arar Domestic Airport,Arar,Saudi Arabia,SA,medium_airport
BHH,Bisha Airport,Bisha,Saudi Arabia,SA,medium_airport
DWD,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,SA,medium_airport
DHA,King Abdulaziz Air Base,Dhahran,Saudi Arabia,SA,large_airport
URY,Gurayat Domestic Airport,Gurayat,Saudi Arabia,SA,medium_airport
HAS,Hail International Airport,Hail,Saudi Arabia,SA,large_airport
RSI,Red Sea International Airport,Hanak,Saudi Arabia,SA,large_airport
HOF,Al-Ahsa International Airport,Hofuf,Saudi Arabia,SA,large_airport
JED,King Abdulaziz International Airport,Jeddah,Saudi Arabia,SA,large_airport
GIZ,Jizan Regional Airport - King Abdullah bin Abdulaziz Airport,Jizan,Saudi Arabia,SA,medium_airport
KMX,King Khalid Air Base,Khamis Mushait,Saudi Arabia,SA,medium_airport
KMC,King Khaled Military City Airport,King Khaled Military City,Saudi Arabia,SA,medium_airport
MED,Prince Mohammad Bin Abdulaziz Airport,Medina,Saudi Arabia,SA,large_airport
EAM,Najran Domestic Airport,Najran,Saudi Arabia,SA,medium_airport
AQI,Qaisumah–Hafar Al-Batin International Airport,Qaisumah,Saudi Arabia,SA,large_airport
ELQ,Prince Naif bin Abdulaziz International Airport,Qassim,Saudi Arabia,SA,large_airport
RAH,Rafha Domestic Airport,Rafha,Saudi Arabia,SA,medium_airport
RUH,King Khalid International Airport,Riyadh,Saudi Arabia,SA,large_airport
NUM,Neom Bay Airport,Sharma,Saudi Arabia,SA,large_airport
SHW,Sharurah Domestic Airport,Sharurah,Saudi Arabia,SA,medium_airport
TUU,Prince Sultan bin Abdulaziz International Airport,Tabuk,Saudi Arabia,SA,large_airport
TIF,Taif International Airport,Taif,Saudi Arabia,SA,large_airport
TUI,Turaif Domestic Airport,Turaif,Saudi Arabia,SA,medium_airport
WAE,Wadi Al Dawasir Domestic Airport,Wadi Al Dawasir,Saudi Arabia,SA,medium_airport
YNB,Prince Abdulmohsen Bin Abdulaziz International Airport,Yanbu,Saudi Arabia,SA,large_airport
BXE,Bakel Airport,Bakel,Senegal,SN,medium_airport
CSK,Cap Skirring Airport,Cap Skirring,Senegal,SN,medium_airport
DSS,Blaise Diagne International Airport,Dakar,Senegal,SN,large_airport
DKR,Léopold Sédar Senghor International Airport,Dakar,Senegal,SN,large_airport
KLC,Kaolack Airport,Kaolack,Senegal,SN,medium_airport
KGG,Kédougou Airport,Kédougou,Senegal,SN,medium_airport
MAX,Ouro Sogui Airport,Ouro Sogui,Senegal,SN,medium_airport
XLS,Saint Louis Airport,Saint Louis,Senegal,SN,medium_airport
TUD,Tambacounda Airport,Tambacounda,Senegal,SN,medium_airport
ZIG,Ziguinchor Airport,Ziguinchor,Senegal,SN,medium_airport
BEG,Belgrade Nikola Tesla Airport,Belgrade,Serbia,RS,large_airport
KVO,Morava Airport,Kraljevo,Serbia,RS,medium_airport
INI,Niš Constantine the Great Airport,Niš,Serbia,RS,large_airport
UZC,Ponikve Airport,Stapari,Serbia,RS,medium_airport
BJY,Batajnica Air Base,Zemun,Serbia,RS,medium_airport
PRI,Praslin Island Airport,Praslin Island,Seychelles,SC,medium_airport
SEZ,Seychelles International Airport,Victoria,Seychelles,SC,large_airport
KBS,Bo Airport,Bo,Sierra Leone,SL,medium_airport
FNA,Lungi International Airport,Freetown (Lungi-Town),Sierra Leone,SL,large_airport
KEN,Kenema Airport,Kenema,Sierra Leone,SL,medium_airport
WYE,Yengema Airport,Yengema,Sierra Leone,SL,medium_airport
QPG,Paya Lebar Air Base,Paya Lebar,Singapore,SG,medium_airport
XSP,Seletar Airport,Seletar,Singapore,SG,medium_airport
SIN,Singapore Changi Airport,Singapore,Singapore,SG,large_airport
TGA,Tengah Air Base,Western Water Catchment,Singapore,SG,medium_airport
SXM,Princess Juliana International Airport,Sint Maarten,Sint Maarten,SX,large_airport
BTS,M. R. Štefánik Airport,Bratislava,Slovakia,SK,large_airport
ILZ,Žilina-Dolný Hričov Airport,Dolný Hričov,Slovakia,SK,medium_airport
KSC,Košice International Airport,Košice,Slovakia,SK,medium_airport
PZY,Piešťany Airport,Piešťany,Slovakia,SK,medium_airport
TAT,Poprad-Tatry Airport,Poprad,Slovakia,SK,medium_airport
SLD,Sliač Airport,Sliač,Slovakia,SK,medium_airport
MBX,Maribor Edvard Rusjan Airport,Maribor,Slovenia,SI,medium_airport
POW,Portorož Airport,Sečovlje,Slovenia,SI,medium_airport
LJU,Ljubljana Jože Pučnik Airport,Zgornji Brnik,Slovenia,SI,large_airport
HIR,Honiara International Airport,Honiara,Solomon Islands,SB,large_airport
MUA,Munda Airport,Munda,Solomon Islands,SB,medium_airport
BBO,Berbera Airport,Berbera,Somalia,SO,medium_airport
BSA,Bender Qassim International Airport,Bosaso,Somalia,SO,large_airport
HGA,Egal International Airport,Hargeisa,Somalia,SO,large_airport
KMU,Kismayo Airport,Kismayo,Somalia,SO,medium_airport
MGQ,Aden Adde International Airport,Mogadishu,Somalia,SO,large_airport
AGZ,Aggeneys Airport,Aggeneys,South Africa,ZA,medium_airport
ALJ,Alexander Bay Airport,Alexander Bay,South Africa,ZA,medium_airport
BIY,Bisho Airport,Bisho,South Africa,ZA,medium_airport
BFN,Bram Fischer International Airport,Bloemfontein,South Africa,ZA,large_airport
CPT,Cape Town International Airport,Cape Town,South Africa,ZA,large_airport
DUR,King Shaka International Airport,Durban,South Africa,ZA,large_airport
VIR,Virginia Airport,Durban,South Africa,ZA,medium_airport
ELS,King Phalo Airport,East London,South Africa,ZA,large_airport
FCB,Ficksburg Sentraoes Airport,Ficksburg,South Africa,ZA,medium_airport
GRJ,George Airport,George,South Africa,ZA,large_airport
PLZ,Chief Dawid Stuurman International Airport,Gqeberha (Port Elizabeth),South Africa,ZA,large_airport
HRS,Harrismith Airport,Harrismith,South Africa,ZA,medium_airport
HDS,Eastgate Airport - Air Force Base Hoedspruit,Hoedspruit,South Africa,ZA,medium_airport
HLA,Lanseria International Airport,Johannesburg,South Africa,ZA,large_airport
JNB,O.R. Tambo International Airport,Johannesburg,South Africa,ZA,large_airport
QRA,Rand Airport,Johannesburg,South Africa,ZA,medium_airport
KIM,Kimberley Airport,Kimberley,South Africa,ZA,large_airport
KLZ,Kleinsee Airport,Kleinsee,South Africa,ZA,medium_airport
KXE,P C Pelser Airport,Klerksdorp,South Africa,ZA,medium_airport
KMH,Johan Pienaar Airport,Kuruman,South Africa,ZA,medium_airport
LAY,Ladysmith Airport,Ladysmith,South Africa,ZA,medium_airport
SDB,Langebaanweg Airport,Langebaanweg,South Africa,ZA,medium_airport
LMR,Lime Acres Finsch Mine Airport,Lime Acres,South Africa,ZA,medium_airport
MBD,Mmabatho International Airport,Mafeking,South Africa,ZA,medium_airport
AAM,Malamala Airport,Malamala,South Africa,ZA,medium_airport
MGH,Margate Airport,Margate,South Africa,ZA,medium_airport
MQP,Kruger Mpumalanga International Airport,Mbombela,South Africa,ZA,large_airport
GCJ,Grand Central Airport,Midrand,South Africa,ZA,medium_airport
MZQ,Mkuze Airport,Mkuze,South Africa,ZA,medium_airport
UTT,K. D. Matanzima Airport,Mthatha,South Africa,ZA,medium_airport
NCS,Newcastle Airport,Newcastle,South Africa,ZA,medium_airport
OUH,Oudtshoorn Airport,Oudtshoorn,South Africa,ZA,medium_airport
PHW,Hendrik Van Eck Airport,Phalaborwa,South Africa,ZA,medium_airport
PZB,Pietermaritzburg Airport,Pietermaritzburg,South Africa,ZA,medium_airport
NTY,Pilanesberg International Airport,Pilanesberg,South Africa,ZA,medium_airport
PBZ,Plettenberg Bay Airport,Plettenberg Bay,South Africa,ZA,medium_airport
PTG,Polokwane International Airport,Polokwane,South Africa,ZA,large_airport
JOH,Port St Johns Airport,Port St Johns,South Africa,ZA,medium_airport
PCF,Potchefstroom Airport,Potchefstroom,South Africa,ZA,medium_airport
WKF,Waterkloof Air Force Base,Pretoria,South Africa,ZA,medium_airport
PRY,Wonderboom Airport,Pretoria,South Africa,ZA,medium_airport
UTW,Queenstown Airport,Queenstown,South Africa,ZA,medium_airport
RCB,Richards Bay Airport,Richards Bay,South Africa,ZA,medium_airport
ROD,Robertson Airport,Robertson,South Africa,ZA,medium_airport
ZEC,Secunda Airport,Secunda,South Africa,ZA,medium_airport
SIS,Sishen Airport,Sishen,South Africa,ZA,medium_airport
SZK,Skukuza Airport,Skukuza,South Africa,ZA,medium_airport
SBU,Springbok Airport,Springbok,South Africa,ZA,medium_airport
LTA,Tzaneen Airport,Tzaneen,South Africa,ZA,medium_airport
ULD,Prince Mangosuthu Buthelezi Airport,Ulundi,South Africa,ZA,medium_airport
UTN,Upington Airport,Upington,South Africa,ZA,medium_airport
VRE,Vredendal Airport,Vredendal,South Africa,ZA,medium_airport
VRU,Vryburg Airport,Vryburg,South Africa,ZA,medium_airport
PUS,Gimhae International Airport,Busan,South Korea,KR,large_airport
CJJ,Cheongju International Airport-Cheongju Air Base (K-59-G-513),Cheongju,South Korea,KR,large_airport
TAE,Daegu International Airport,Daegu,South Korea,KR,large_airport
KAG,Gangneung Airport (K-18),Gangneung,South Korea,KR,medium_airport
JWO,Jungwon Air Base-Chungju Airport,Gimseang-ro,South Korea,KR,medium_airport
YNY,Yangyang International Airport,Gonghang-ro,South Korea,KR,large_airport
KUV,Gunsan Airport - Gunsan Air Base,Gunsan,South Korea,KR,medium_airport
KWJ,Gwangju Airport,Gwangju,South Korea,KR,medium_airport
CJU,Jeju International Airport,Jeju City,South Korea,KR,large_airport
JDG,Jeongseok Airport,Jeju Island,South Korea,KR,medium_airport
MWX,Muan International Airport,Muan (Piseo-ri),South Korea,KR,large_airport
KPO,Pohang Airport (G-815-K-3),Pohang,South Korea,KR,medium_airport
OSN,Osan Air Base,Pyeongtaek,South Korea,KR,medium_airport
HIN,Sacheon Airport - Sacheon Air Base,Sacheon,South Korea,KR,medium_airport
SSN,Seoul Air Base (K-16),Seongnam,South Korea,KR,medium_airport
GMP,Gimpo International Airport,Seoul,South Korea,KR,large_airport
ICN,Incheon International Airport,Seoul,South Korea,KR,large_airport
SWU,Suwon Airport,Suwon,South Korea,KR,medium_airport
USN,Ulsan Airport,Ulsan,South Korea,KR,medium_airport
WJU,Wonju Airport - Hoengseong Air Base (K-38-K-46),Wonju,South Korea,KR,medium_airport
YEC,Yecheon Airbase,Yecheon-ri,South Korea,KR,medium_airport
RSU,Yeosu Airport,Yeosu,South Korea,KR,medium_airport
JUB,Juba International Airport,Juba,South Sudan,SS,large_airport
MAK,Malakal International Airport,Malakal,South Sudan,SS,medium_airport
WUU,Wau Airport,Wau,South Sudan,SS,medium_airport
VIT,Vitoria Airport,Alava,Spain,ES,medium_airport
ABC,Albacete Airport - Los Llanos Air Base,Albacete,Spain,ES,medium_airport
ALC,Alicante-Elche Miguel Hernández Airport,Alicante,Spain,ES,large_airport
LEI,Almería Airport,Almería,Spain,ES,medium_airport
BJZ,Badajoz Airport,Badajoz,Spain,ES,medium_airport
BCN,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,Spain,ES,large_airport
BIO,Bilbao Airport,Bilbao,Spain,ES,large_airport
RGS,Burgos Airport,Burgos,Spain,ES,medium_airport
CDT,Castellón-Costa Azahar Airport,Castellón de la Plana,Spain,ES,medium_airport
CQM,Ciudad Real International Airport,Ciudad Real,Spain,ES,medium_airport
RMU,Region of Murcia International Airport,Corvera,Spain,ES,large_airport
LCG,A Coruña Airport,Culleredo,Spain,ES,medium_airport
ODB,Córdoba Airport,Córdoba,Spain,ES,medium_airport
VDE,El Hierro Airport,El Hierro Island,Spain,ES,medium_airport
FUE,Fuerteventura Airport,El Matorral,Spain,ES,large_airport
GRO,Girona-Costa Brava Airport,Girona,Spain,ES,large_airport
LPA,Gran Canaria Airport,Gran Canaria Island,Spain,ES,large_airport
GRX,F.G.L. Airport Granada-Jaén Airport,Granada,Spain,ES,medium_airport
EAS,San Sebastián Airport,Hondarribia,Spain,ES,medium_airport
IBZ,Ibiza Airport,Ibiza (Eivissa),Spain,ES,large_airport
XRY,Jerez Airport,Jerez de la Frontera,Spain,ES,medium_airport
LEU,Pirineus - la Seu d'Urgel Airport,La Seu d'Urgell Pyrenees and Andorra,Spain,ES,medium_airport
LEN,León Airport,La Virgen del Camino,Spain,ES,medium_airport
ILD,Lleida-Alguaire Airport,Lleida,Spain,ES,medium_airport
