payroll_id,driver_id,pay_period_start,pay_period_end,payment_date,base_salary_usd,trip_bonuses_usd,performance_bonus_usd,overtime_hours,overtime_pay_usd,deductions_usd,net_pay_usd,payment_method,payment_status,trips_completed,total_distance_km
PAY-01224,DRV-024,2024-09-01,2024-09-30,2024-10-05,857,0.0,45.18,25,128.33,116.51,914.0,Bank Transfer,Paid,0,0
PAY-01225,DRV-025,2024-09-01,2024-09-30,2024-10-05,851,0.0,0,14,93.15,145.01,799.14,Bank Transfer,Paid,0,0
PAY-01226,DRV-026,2024-09-01,2024-09-30,2024-10-05,700,0.0,41.26,22,150.79,84.62,807.44,Bank Transfer,Paid,0,0
PAY-01227,DRV-027,2024-09-01,2024-09-30,2024-10-05,806,16.8,46.29,12,81.19,111.1,839.17,Bank Transfer,Paid,2,1232
PAY-01228,DRV-028,2024-09-01,2024-09-30,2024-10-05,658,53.25,0,15,103.96,112.55,702.65,Bank Transfer,Paid,6,4071
PAY-01229,DRV-029,2024-09-01,2024-09-30,2024-10-05,668,41.78,38.19,1,5.57,117.77,635.76,Bank Transfer,Paid,5,2398
PAY-01230,DRV-030,2024-09-01,2024-09-30,2024-10-05,786,0.0,45.56,5,29.48,101.19,759.86,Bank Transfer,Paid,0,0
PAY-01231,DRV-031,2024-09-01,2024-09-30,2024-10-05,881,9.97,0,1,5.24,135.69,760.53,Bank Transfer,Paid,1,1458
PAY-01232,DRV-032,2024-09-01,2024-09-30,2024-10-05,906,20.68,73.95,16,102.51,134.54,968.61,Bank Transfer,Paid,2,915
PAY-01233,DRV-033,2024-09-01,2024-09-30,2024-10-05,727,0.0,0,0,0.0,115.55,611.45,Bank Transfer,Paid,0,0
PAY-01234,DRV-034,2024-09-01,2024-09-30,2024-10-05,749,19.53,0,18,124.51,128.63,764.41,Bank Transfer,Paid,2,377
PAY-01235,DRV-035,2024-09-01,2024-09-30,2024-10-05,670,0.0,0,19,96.42,103.66,662.76,Bank Transfer,Paid,0,0
PAY-01236,DRV-036,2024-09-01,2024-09-30,2024-10-05,713,11.16,64.52,16,100.46,119.0,770.14,Bank Transfer,Paid,1,522
PAY-01237,DRV-037,2024-09-01,2024-09-30,2024-10-05,949,0.0,36.45,8,46.74,151.25,880.95,Bank Transfer,Paid,0,0
PAY-01238,DRV-038,2024-09-01,2024-09-30,2024-10-05,913,0.0,29.55,8,47.59,164.04,826.1,Bank Transfer,Paid,0,0
PAY-01239,DRV-039,2024-09-01,2024-09-30,2024-10-05,690,58.78,0,1,5.81,119.73,634.87,Bank Transfer,Paid,6,2673
PAY-01240,DRV-040,2024-09-01,2024-09-30,2024-10-05,820,17.73,27.49,6,40.96,132.24,773.94,Bank Transfer,Paid,2,1704
PAY-01241,DRV-041,2024-09-01,2024-09-30,2024-10-05,930,26.62,0,1,6.26,129.16,833.72,Bank Transfer,Paid,3,1353
PAY-01242,DRV-042,2024-09-01,2024-09-30,2024-10-05,860,0.0,0,1,6.63,112.67,753.96,Bank Transfer,Paid,0,0
PAY-01243,DRV-043,2024-09-01,2024-09-30,2024-10-05,901,10.99,0,14,82.75,153.75,840.98,Bank Transfer,Paid,1,606
PAY-01244,DRV-044,2024-09-01,2024-09-30,2024-10-05,946,88.33,34.65,23,143.61,146.49,1066.1,Bank Transfer,Paid,8,4670
PAY-01245,DRV-045,2024-09-01,2024-09-30,2024-10-05,889,0.0,32.68,23,129.68,152.02,899.35,Bank Transfer,Paid,0,0
PAY-01246,DRV-046,2024-09-01,2024-09-30,2024-10-05,771,0.0,37.98,16,88.15,126.26,770.87,Bank Transfer,Paid,0,0
PAY-01247,DRV-047,2024-09-01,2024-09-30,2024-10-05,889,128.67,33.32,11,58.53,127.39,982.14,Bank Transfer,Paid,11,5159
PAY-01248,DRV-048,2024-09-01,2024-09-30,2024-10-05,658,29.59,55.18,3,16.36,114.66,644.47,Bank Transfer,Paid,3,1066
PAY-01249,DRV-049,2024-09-01,2024-09-30,2024-10-05,928,29.74,77.19,22,126.09,134.43,1026.58,Bank Transfer,Paid,3,1032
PAY-01250,DRV-050,2024-09-01,2024-09-30,2024-10-05,745,0.0,70.99,13,88.76,132.37,772.38,Bank Transfer,Paid,0,0
PAY-01251,DRV-051,2024-09-01,2024-09-30,2024-10-05,670,0.0,83.86,19,123.34,107.33,769.86,Bank Transfer,Paid,0,0
PAY-01252,DRV-052,2024-09-01,2024-09-30,2024-10-05,850,0.0,72.88,21,145.9,123.59,945.19,Bank Transfer,Paid,0,0
PAY-01253,DRV-053,2024-09-01,2024-09-30,2024-10-05,916,47.85,67.12,17,99.81,148.2,982.58,Bank Transfer,Paid,5,1689
PAY-01254,DRV-054,2024-09-01,2024-09-30,2024-10-05,908,33.76,26.59,7,44.04,115.58,896.81,Bank Transfer,Paid,4,2414
PAY-01255,DRV-055,2024-09-01,2024-09-30,2024-10-05,913,0.0,0,7,41.83,153.78,801.04,Bank Transfer,Paid,0,0
PAY-01256,DRV-056,2024-09-01,2024-09-30,2024-10-05,785,9.07,72.59,13,76.18,112.44,830.41,Bank Transfer,Paid,1,131
PAY-01257,DRV-057,2024-09-01,2024-09-30,2024-10-05,916,51.98,0,14,89.95,119.13,938.8,Bank Transfer,Paid,5,4137
PAY-01258,DRV-058,2024-09-01,2024-09-30,2024-10-05,857,0.0,35.27,16,111.54,119.17,884.64,Bank Transfer,Paid,0,0
PAY-01259,DRV-059,2024-09-01,2024-09-30,2024-10-05,860,0.0,53.91,4,22.39,107.77,828.52,Bank Transfer,Paid,0,0
PAY-01260,DRV-060,2024-09-01,2024-09-30,2024-10-05,682,35.11,35.24,8,45.69,94.0,704.05,Bank Transfer,Paid,4,2577
PAY-01261,DRV-061,2024-09-01,2024-09-30,2024-10-05,783,0.0,35.8,22,142.02,129.3,831.52,Bank Transfer,Paid,0,0
PAY-01262,DRV-062,2024-09-01,2024-09-30,2024-10-05,918,0.0,59.81,25,146.8,139.82,984.78,Bank Transfer,Paid,0,0
PAY-01263,DRV-063,2024-09-01,2024-09-30,2024-10-05,794,0.0,70.15,14,73.51,121.74,815.92,Bank Transfer,Paid,0,0
PAY-01264,DRV-064,2024-09-01,2024-09-30,2024-10-05,713,0.0,0,8,49.34,99.4,662.93,Bank Transfer,Paid,0,0
PAY-01265,DRV-065,2024-09-01,2024-09-30,2024-10-05,664,8.69,53.75,2,13.85,98.13,642.17,Bank Transfer,Paid,1,92
PAY-01266,DRV-066,2024-09-01,2024-09-30,2024-10-05,761,0.0,32.41,1,6.77,116.0,684.18,Bank Transfer,Paid,0,0
PAY-01267,DRV-067,2024-09-01,2024-09-30,2024-10-05,864,0.0,0,5,32.75,131.45,765.31,Bank Transfer,Paid,0,0
PAY-01268,DRV-068,2024-09-01,2024-09-30,2024-10-05,829,0.0,52.96,4,26.35,99.82,808.5,Bank Transfer,Paid,0,0
PAY-01269,DRV-069,2024-09-01,2024-09-30,2024-10-05,870,0.0,0,21,130.58,110.26,890.32,Bank Transfer,Paid,0,0
PAY-01270,DRV-070,2024-09-01,2024-09-30,2024-10-05,924,11.46,0,21,139.72,147.42,927.76,Bank Transfer,Paid,1,234
PAY-01271,DRV-071,2024-09-01,2024-09-30,2024-10-05,709,94.33,83.62,1,6.25,95.17,798.03,Bank Transfer,Paid,8,3620
PAY-01272,DRV-072,2024-09-01,2024-09-30,2024-10-05,759,0.0,65.77,10,54.28,113.97,765.08,Bank Transfer,Paid,0,0
PAY-01273,DRV-073,2024-09-01,2024-09-30,2024-10-05,842,0.0,53.85,14,72.18,135.88,832.15,Bank Transfer,Paid,0,0
PAY-01274,DRV-074,2024-09-01,2024-09-30,2024-10-05,802,0.0,32.26,22,153.92,106.54,881.64,Bank Transfer,Paid,0,0
PAY-01275,DRV-075,2024-09-01,2024-09-30,2024-10-05,861,0.0,0,17,85.04,145.15,800.89,Bank Transfer,Paid,0,0
PAY-01276,DRV-076,2024-09-01,2024-09-30,2024-10-05,912,8.31,32.0,8,56.0,127.63,880.67,Bank Transfer,Paid,1,559
PAY-01277,DRV-077,2024-09-01,2024-09-30,2024-10-05,837,52.96,36.9,8,44.44,143.21,828.09,Bank Transfer,Paid,6,3536
PAY-01278,DRV-078,2024-09-01,2024-09-30,2024-10-05,798,39.01,47.27,23,146.32,102.06,928.54,Bank Transfer,Paid,4,2147
PAY-01279,DRV-079,2024-09-01,2024-09-30,2024-10-05,855,0.0,32.94,4,23.39,153.52,757.81,Bank Transfer,Paid,0,0
PAY-01280,DRV-080,2024-09-01,2024-09-30,2024-10-05,930,9.97,0,2,10.02,128.77,821.22,Bank Transfer,Paid,1,60
PAY-01281,DRV-081,2024-09-01,2024-09-30,2024-10-05,797,0.0,0,1,6.62,123.97,679.65,Bank Transfer,Paid,0,0
PAY-01282,DRV-082,2024-09-01,2024-09-30,2024-10-05,776,0.0,45.81,0,0.0,103.24,718.57,Bank Transfer,Paid,0,0
PAY-01283,DRV-083,2024-09-01,2024-09-30,2024-10-05,725,0.0,0,6,34.33,104.14,655.19,Bank Transfer,Paid,0,0
PAY-01284,DRV-084,2024-09-01,2024-09-30,2024-10-05,834,17.54,0,12,71.17,126.86,795.85,Bank Transfer,Paid,2,979
PAY-01285,DRV-085,2024-09-01,2024-09-30,2024-10-05,717,44.33,43.28,6,37.4,128.34,713.67,Bank Transfer,Paid,4,1688
PAY-01286,DRV-086,2024-09-01,2024-09-30,2024-10-05,913,0.0,56.17,10,58.07,150.08,877.16,Bank Transfer,Paid,0,0
PAY-01287,DRV-087,2024-09-01,2024-09-30,2024-10-05,709,0.0,37.81,23,150.18,126.97,770.02,Bank Transfer,Paid,0,0
PAY-01288,DRV-088,2024-09-01,2024-09-30,2024-10-05,885,0.0,40.25,2,10.7,153.25,782.7,Bank Transfer,Paid,0,0
PAY-01289,DRV-089,2024-09-01,2024-09-30,2024-10-05,816,0.0,36.05,11,70.45,128.73,793.77,Bank Transfer,Paid,0,0
PAY-01290,DRV-090,2024-09-01,2024-09-30,2024-10-05,793,0.0,0,24,154.14,129.35,817.79,Bank Transfer,Paid,0,0
PAY-01291,DRV-091,2024-09-01,2024-09-30,2024-10-05,797,0.0,25.48,16,101.33,138.53,785.27,Bank Transfer,Paid,0,0
PAY-01292,DRV-092,2024-09-01,2024-09-30,2024-10-05,690,17.6,0,5,33.76,94.7,646.66,Bank Transfer,Paid,2,878
PAY-01293,DRV-093,2024-09-01,2024-09-30,2024-10-05,713,0.0,0,19,130.31,109.95,733.36,Bank Transfer,Paid,0,0
PAY-01294,DRV-094,2024-09-01,2024-09-30,2024-10-05,741,0.0,51.92,10,56.83,119.01,730.74,Bank Transfer,Paid,0,0
PAY-01295,DRV-095,2024-09-01,2024-09-30,2024-10-05,804,0.0,0,20,113.6,99.97,817.63,Bank Transfer,Paid,0,0
PAY-01296,DRV-096,2024-09-01,2024-09-30,2024-10-05,702,0.0,0,24,166.62,96.6,772.02,Bank Transfer,Paid,0,0
PAY-01297,DRV-097,2024-09-01,2024-09-30,2024-10-05,859,0.0,68.24,6,40.51,139.76,828.0,Bank Transfer,Paid,0,0
PAY-01298,DRV-098,2024-09-01,2024-09-30,2024-10-05,830,19.01,0,3,20.32,124.92,744.41,Bank Transfer,Paid,2,1471
PAY-01299,DRV-099,2024-09-01,2024-09-30,2024-10-05,870,75.28,0,20,121.22,148.34,918.16,Bank Transfer,Paid,9,5491
PAY-01300,DRV-100,2024-09-01,2024-09-30,2024-10-05,693,0.0,38.52,25,130.4,122.0,739.93,Bank Transfer,Paid,0,0
PAY-01301,DRV-101,2024-09-01,2024-09-30,2024-10-05,705,66.11,66.68,21,123.2,122.63,838.35,Bank Transfer,Paid,7,3503
PAY-01302,DRV-102,2024-09-01,2024-09-30,2024-10-05,792,8.17,0,25,173.6,99.22,874.55,Bank Transfer,Paid,1,460
PAY-01303,DRV-103,2024-09-01,2024-09-30,2024-10-05,791,47.52,40.79,12,74.95,113.56,840.7,Bank Transfer,Paid,5,2234
PAY-01304,DRV-104,2024-09-01,2024-09-30,2024-10-05,713,32.47,25.44,8,52.62,106.98,716.56,Bank Transfer,Paid,3,828
PAY-01305,DRV-105,2024-09-01,2024-09-30,2024-10-05,784,108.03,43.24,23,127.87,129.99,933.15,Bank Transfer,Paid,13,7603
PAY-01306,DRV-106,2024-09-01,2024-09-30,2024-10-05,745,0.0,24.92,20,133.64,93.69,809.87,Bank Transfer,Paid,0,0
PAY-01307,DRV-107,2024-09-01,2024-09-30,2024-10-05,781,0.0,0,5,27.85,131.81,677.04,Bank Transfer,Paid,0,0
PAY-01308,DRV-108,2024-09-01,2024-09-30,2024-10-05,894,0.0,0,10,52.62,137.02,809.6,Bank Transfer,Paid,0,0
PAY-01309,DRV-109,2024-09-01,2024-09-30,2024-10-05,683,9.01,44.74,11,59.35,109.25,686.84,Bank Transfer,Paid,1,265
PAY-01310,DRV-110,2024-09-01,2024-09-30,2024-10-05,929,0.0,39.52,0,0.0,157.71,810.81,Bank Transfer,Paid,0,0
PAY-01311,DRV-111,2024-09-01,2024-09-30,2024-10-05,841,0.0,79.04,2,13.26,101.23,832.07,Bank Transfer,Paid,0,0
PAY-01312,DRV-112,2024-09-01,2024-09-30,2024-10-05,756,0.0,0,2,12.81,98.68,670.13,Bank Transfer,Paid,0,0
PAY-01313,DRV-113,2024-09-01,2024-09-30,2024-10-05,762,9.6,0,3,20.13,120.85,670.88,Bank Transfer,Paid,1,144
PAY-01314,DRV-114,2024-09-01,2024-09-30,2024-10-05,747,0.0,0,23,130.95,92.45,785.5,Bank Transfer,Paid,0,0
PAY-01315,DRV-115,2024-09-01,2024-09-30,2024-10-05,699,0.0,0,4,26.14,109.87,615.28,Bank Transfer,Paid,0,0
PAY-01316,DRV-116,2024-09-01,2024-09-30,2024-10-05,790,47.71,55.96,22,112.21,140.92,864.96,Bank Transfer,Paid,5,1777
PAY-01317,DRV-117,2024-09-01,2024-09-30,2024-10-05,701,55.83,0,21,125.89,108.03,774.68,Bank Transfer,Paid,5,2501
PAY-01318,DRV-118,2024-09-01,2024-09-30,2024-10-05,780,8.46,0,13,79.98,129.34,739.1,Bank Transfer,Paid,1,641
PAY-01319,DRV-119,2024-09-01,2024-09-30,2024-10-05,696,28.97,60.63,0,0.0,99.37,686.22,Bank Transfer,Paid,3,1603
PAY-01320,DRV-120,2024-09-01,2024-09-30,2024-10-05,825,0.0,72.0,6,32.75,99.59,830.15,Bank Transfer,Paid,0,0
PAY-01321,DRV-121,2024-09-01,2024-09-30,2024-10-05,946,0.0,40.82,24,124.34,134.5,976.66,Bank Transfer,Paid,0,0
PAY-01322,DRV-122,2024-09-01,2024-09-30,2024-10-05,709,33.32,0,15,85.44,97.11,730.64,Bank Transfer,Paid,3,2060
PAY-01323,DRV-123,2024-09-01,2024-09-30,2024-10-05,668,0.0,32.03,17,90.0,97.48,692.54,Bank Transfer,Paid,0,0
PAY-01324,DRV-124,2024-09-01,2024-09-30,2024-10-05,946,0.0,73.93,19,95.42,137.72,977.63,Bank Transfer,Paid,0,0
PAY-01325,DRV-125,2024-09-01,2024-09-30,2024-10-05,881,31.08,0,25,133.15,145.25,899.99,Bank Transfer,Paid,3,1722
PAY-01326,DRV-126,2024-09-01,2024-09-30,2024-10-05,837,0.0,0,21,117.86,146.47,808.39,Bank Transfer,Paid,0,0
PAY-01327,DRV-127,2024-09-01,2024-09-30,2024-10-05,789,0.0,24.56,8,44.76,122.12,736.2,Bank Transfer,Paid,0,0
PAY-01328,DRV-128,2024-09-01,2024-09-30,2024-10-05,732,0.0,31.81,17,115.51,102.27,777.05,Bank Transfer,Paid,0,0
PAY-01329,DRV-129,2024-09-01,2024-09-30,2024-10-05,874,30.06,51.03,18,118.24,111.69,961.64,Bank Transfer,Paid,3,1014
PAY-01330,DRV-130,2024-09-01,2024-09-30,2024-10-05,733,41.1,41.57,20,137.44,94.39,858.73,Bank Transfer,Paid,4,2279
PAY-01331,DRV-131,2024-09-01,2024-09-30,2024-10-05,762,0.0,0,18,122.97,129.56,755.4,Bank Transfer,Paid,0,0
PAY-01332,DRV-132,2024-09-01,2024-09-30,2024-10-05,675,0.0,76.28,25,165.36,108.75,807.89,Bank Transfer,Paid,0,0
PAY-01333,DRV-133,2024-09-01,2024-09-30,2024-10-05,824,60.04,80.3,9,58.08,134.91,887.51,Bank Transfer,Paid,7,3606
PAY-01334,DRV-134,2024-09-01,2024-09-30,2024-10-05,834,0.0,0,2,12.67,148.71,697.95,Bank Transfer,Paid,0,0
PAY-01335,DRV-135,2024-09-01,2024-09-30,2024-10-05,740,0.0,43.77,7,35.36,119.95,699.19,Bank Transfer,Paid,0,0
PAY-01336,DRV-136,2024-09-01,2024-09-30,2024-10-05,666,0.0,34.33,16,94.22,84.68,709.88,Bank Transfer,Paid,0,0
PAY-01337,DRV-137,2024-09-01,2024-09-30,2024-10-05,798,0.0,0,8,46.19,115.97,728.22,Bank Transfer,Paid,0,0
PAY-01338,DRV-138,2024-09-01,2024-09-30,2024-10-05,710,11.0,36.88,0,0.0,121.73,636.15,Bank Transfer,Paid,1,704
PAY-01339,DRV-139,2024-09-01,2024-09-30,2024-10-05,683,0.0,0,16,105.4,86.64,701.76,Bank Transfer,Paid,0,0
PAY-01340,DRV-140,2024-09-01,2024-09-30,2024-10-05,778,116.94,0,19,101.64,123.39,873.19,Bank Transfer,Paid,10,6083
PAY-01341,DRV-141,2024-09-01,2024-09-30,2024-10-05,766,0.0,20.46,15,102.58,123.28,765.75,Bank Transfer,Paid,0,0
PAY-01342,DRV-142,2024-09-01,2024-09-30,2024-10-05,659,0.0,51.31,18,93.37,112.53,691.15,Bank Transfer,Paid,0,0
PAY-01343,DRV-143,2024-09-01,2024-09-30,2024-10-05,771,0.0,53.59,12,63.09,100.65,787.03,Bank Transfer,Paid,0,0
PAY-01344,DRV-144,2024-09-01,2024-09-30,2024-10-05,793,0.0,0,19,99.31,132.32,759.99,Bank Transfer,Paid,0,0
PAY-01345,DRV-145,2024-09-01,2024-09-30,2024-10-05,707,0.0,0,1,6.39,102.55,610.84,Bank Transfer,Paid,0,0
PAY-01346,DRV-146,2024-09-01,2024-09-30,2024-10-05,825,0.0,0,20,131.94,137.83,819.11,Bank Transfer,Paid,0,0
PAY-01347,DRV-147,2024-09-01,2024-09-30,2024-10-05,657,0.0,26.7,15,104.7,113.72,674.68,Bank Transfer,Paid,0,0
PAY-01348,DRV-148,2024-09-01,2024-09-30,2024-10-05,873,0.0,0,5,28.38,117.4,783.98,Bank Transfer,Paid,0,0
PAY-01349,DRV-149,2024-09-01,2024-09-30,2024-10-05,755,0.0,0,14,89.37,107.05,737.32,Bank Transfer,Paid,0,0
PAY-01350,DRV-150,2024-09-01,2024-09-30,2024-10-05,834,0.0,68.79,10,56.69,117.29,842.19,Bank Transfer,Paid,0,0
PAY-01351,DRV-001,2024-10-01,2024-10-31,2024-11-05,658,10.38,46.15,23,121.49,106.5,729.53,Bank Transfer,Paid,1,210
PAY-01352,DRV-002,2024-10-01,2024-10-31,2024-11-05,789,0.0,54.44,24,155.87,120.71,878.6,Bank Transfer,Paid,0,0
PAY-01353,DRV-003,2024-10-01,2024-10-31,2024-11-05,729,0.0,52.59,9,60.73,97.73,744.59,Bank Transfer,Paid,0,0
PAY-01354,DRV-004,2024-10-01,2024-10-31,2024-11-05,908,80.82,28.72,1,6.17,126.79,896.93,Bank Transfer,Paid,9,2911
PAY-01355,DRV-005,2024-10-01,2024-10-31,2024-11-05,901,25.46,34.29,1,5.07,153.15,812.67,Bank Transfer,Paid,3,1168
PAY-01356,DRV-006,2024-10-01,2024-10-31,2024-11-05,679,0.0,47.44,15,86.45,107.47,705.42,Bank Transfer,Paid,0,0
PAY-01357,DRV-007,2024-10-01,2024-10-31,2024-11-05,818,40.74,50.49,0,0.0,130.19,779.04,Bank Transfer,Paid,5,2933
PAY-01358,DRV-008,2024-10-01,2024-10-31,2024-11-05,701,0.0,0,17,115.06,88.74,727.32,Bank Transfer,Paid,0,0
PAY-01359,DRV-009,2024-10-01,2024-10-31,2024-11-05,664,0.0,30.88,12,61.22,99.98,656.13,Bank Transfer,Paid,0,0
PAY-01360,DRV-010,2024-10-01,2024-10-31,2024-11-05,662,0.0,0,11,73.47,93.58,641.89,Bank Transfer,Paid,0,0
PAY-01361,DRV-011,2024-10-01,2024-10-31,2024-11-05,909,0.0,0,2,12.65,136.39,785.25,Bank Transfer,Paid,0,0
PAY-01362,DRV-012,2024-10-01,2024-10-31,2024-11-05,720,0.0,0,4,24.73,126.66,618.07,Bank Transfer,Paid,0,0
PAY-01363,DRV-013,2024-10-01,2024-10-31,2024-11-05,868,22.37,29.51,21,127.28,154.97,892.19,Bank Transfer,Paid,2,945
PAY-01364,DRV-014,2024-10-01,2024-10-31,2024-11-05,949,0.0,0,24,152.78,152.82,948.96,Bank Transfer,Paid,0,0
PAY-01365,DRV-015,2024-10-01,2024-10-31,2024-11-05,831,23.08,27.78,11,65.86,143.54,804.18,Bank Transfer,Paid,2,2172
PAY-01366,DRV-016,2024-10-01,2024-10-31,2024-11-05,894,0.0,52.51,24,162.35,110.79,998.07,Bank Transfer,Paid,0,0
PAY-01367,DRV-017,2024-10-01,2024-10-31,2024-11-05,741,0.0,27.28,0,0.0,97.78,670.49,Bank Transfer,Paid,0,0
PAY-01368,DRV-018,2024-10-01,2024-10-31,2024-11-05,913,21.09,22.42,23,160.72,119.86,997.36,Bank Transfer,Paid,2,1336
PAY-01369,DRV-019,2024-10-01,2024-10-31,2024-11-05,746,0.0,42.96,21,142.53,100.11,831.38,Bank Transfer,Paid,0,0
PAY-01370,DRV-020,2024-10-01,2024-10-31,2024-11-05,797,0.0,66.37,3,15.3,114.8,763.87,Bank Transfer,Paid,0,0
PAY-01371,DRV-021,2024-10-01,2024-10-31,2024-11-05,807,11.88,0,5,31.86,106.96,743.78,Bank Transfer,Paid,1,502
PAY-01372,DRV-022,2024-10-01,2024-10-31,2024-11-05,786,30.21,39.23,18,94.18,100.37,849.25,Bank Transfer,Paid,3,1636
PAY-01373,DRV-023,2024-10-01,2024-10-31,2024-11-05,686,0.0,0,1,6.6,118.87,573.73,Bank Transfer,Paid,0,0
PAY-01374,DRV-024,2024-10-01,2024-10-31,2024-11-05,656,0.0,71.39,24,158.29,89.76,795.93,Bank Transfer,Paid,0,0
PAY-01375,DRV-025,2024-10-01,2024-10-31,2024-11-05,708,0.0,0,15,100.49,101.97,706.52,Bank Transfer,Paid,0,0
PAY-01376,DRV-026,2024-10-01,2024-10-31,2024-11-05,715,0.0,56.66,21,146.34,89.27,828.73,Bank Transfer,Paid,0,0
PAY-01377,DRV-027,2024-10-01,2024-10-31,2024-11-05,936,8.28,24.94,5,30.87,163.32,836.77,Bank Transfer,Paid,1,270
PAY-01378,DRV-028,2024-10-01,2024-10-31,2024-11-05,702,18.87,0,20,120.57,91.69,749.75,Bank Transfer,Paid,2,2120
PAY-01379,DRV-029,2024-10-01,2024-10-31,2024-11-05,946,30.01,69.88,4,24.79,169.19,901.5,Bank Transfer,Paid,3,647
PAY-01380,DRV-030,2024-10-01,2024-10-31,2024-11-05,835,0.0,66.56,23,160.96,126.58,935.94,Bank Transfer,Paid,0,0
PAY-01381,DRV-031,2024-10-01,2024-10-31,2024-11-05,708,51.24,0,5,29.47,90.96,697.75,Bank Transfer,Paid,5,2598
PAY-01382,DRV-032,2024-10-01,2024-10-31,2024-11-05,796,35.43,65.65,0,0.0,122.12,774.95,Bank Transfer,Paid,3,1398
PAY-01383,DRV-033,2024-10-01,2024-10-31,2024-11-05,771,0.0,0,9,60.97,125.79,706.19,Bank Transfer,Paid,0,0
PAY-01384,DRV-034,2024-10-01,2024-10-31,2024-11-05,684,23.65,0,5,31.7,101.92,637.44,Bank Transfer,Paid,2,625
PAY-01385,DRV-035,2024-10-01,2024-10-31,2024-11-05,908,0.0,0,12,71.47,163.36,816.11,Bank Transfer,Paid,0,0
PAY-01386,DRV-036,2024-10-01,2024-10-31,2024-11-05,932,35.84,83.87,18,94.11,144.97,1000.85,Bank Transfer,Paid,3,2474
PAY-01387,DRV-037,2024-10-01,2024-10-31,2024-11-05,704,0.0,37.96,24,124.75,117.98,748.73,Bank Transfer,Paid,0,0
PAY-01388,DRV-038,2024-10-01,2024-10-31,2024-11-05,656,0.0,46.72,14,95.73,113.25,685.2,Bank Transfer,Paid,0,0
PAY-01389,DRV-039,2024-10-01,2024-10-31,2024-11-05,859,27.42,0,19,119.2,112.68,892.94,Bank Transfer,Paid,3,1383
PAY-01390,DRV-040,2024-10-01,2024-10-31,2024-11-05,945,52.89,22.47,1,5.71,146.23,879.85,Bank Transfer,Paid,5,2951
PAY-01391,DRV-041,2024-10-01,2024-10-31,2024-11-05,773,45.85,0,16,88.44,126.03,781.26,Bank Transfer,Paid,4,1947
PAY-01392,DRV-042,2024-10-01,2024-10-31,2024-11-05,748,0.0,0,5,25.81,95.91,677.9,Bank Transfer,Paid,0,0
PAY-01393,DRV-043,2024-10-01,2024-10-31,2024-11-05,836,23.92,0,22,140.67,124.91,875.68,Bank Transfer,Paid,2,1483
PAY-01394,DRV-044,2024-10-01,2024-10-31,2024-11-05,813,72.17,39.51,6,30.35,109.92,845.11,Bank Transfer,Paid,7,5068
PAY-01395,DRV-045,2024-10-01,2024-10-31,2024-11-05,760,0.0,32.09,19,119.76,118.8,793.05,Bank Transfer,Paid,0,0
PAY-01396,DRV-046,2024-10-01,2024-10-31,2024-11-05,730,0.0,60.27,15,96.52,88.17,798.62,Bank Transfer,Paid,0,0
PAY-01397,DRV-047,2024-10-01,2024-10-31,2024-11-05,783,120.11,28.57,1,6.45,135.14,802.99,Bank Transfer,Paid,12,6536
PAY-01398,DRV-048,2024-10-01,2024-10-31,2024-11-05,803,0.0,49.95,12,71.31,100.82,823.43,Bank Transfer,Paid,0,0
PAY-01399,DRV-049,2024-10-01,2024-10-31,2024-11-05,920,30.46,62.75,4,23.38,159.46,877.12,Bank Transfer,Paid,3,1727
PAY-01400,DRV-050,2024-10-01,2024-10-31,2024-11-05,714,0.0,49.24,4,22.02,94.39,690.86,Bank Transfer,Paid,0,0
PAY-01401,DRV-051,2024-10-01,2024-10-31,2024-11-05,722,0.0,57.13,3,20.64,88.49,711.28,Bank Transfer,Paid,0,0
PAY-01402,DRV-052,2024-10-01,2024-10-31,2024-11-05,908,0.0,69.4,10,58.36,133.31,902.46,Bank Transfer,Paid,0,0
PAY-01403,DRV-053,2024-10-01,2024-10-31,2024-11-05,775,62.88,56.25,1,5.85,93.99,806.0,Bank Transfer,Paid,7,8029
PAY-01404,DRV-054,2024-10-01,2024-10-31,2024-11-05,850,42.42,22.45,16,80.76,145.6,850.02,Bank Transfer,Paid,5,2418
PAY-01405,DRV-055,2024-10-01,2024-10-31,2024-11-05,698,0.0,0,20,120.61,102.36,716.25,Bank Transfer,Paid,0,0
PAY-01406,DRV-056,2024-10-01,2024-10-31,2024-11-05,711,16.19,40.89,11,61.72,117.04,712.76,Bank Transfer,Paid,2,377
PAY-01407,DRV-057,2024-10-01,2024-10-31,2024-11-05,765,0.0,0,6,39.26,125.22,679.04,Bank Transfer,Paid,0,0
PAY-01408,DRV-058,2024-10-01,2024-10-31,2024-11-05,876,0.0,26.58,22,119.74,114.43,907.89,Bank Transfer,Paid,0,0
PAY-01409,DRV-059,2024-10-01,2024-10-31,2024-11-05,891,0.0,69.18,3,20.02,112.57,867.63,Bank Transfer,Paid,0,0
PAY-01410,DRV-060,2024-10-01,2024-10-31,2024-11-05,682,0.0,52.67,3,16.83,103.03,648.47,Bank Transfer,Paid,0,0
PAY-01411,DRV-061,2024-10-01,2024-10-31,2024-11-05,905,0.0,42.4,15,75.79,129.15,894.04,Bank Transfer,Paid,0,0
