fuel_id,trip_id,asset_id,driver_id,refuel_date,refuel_time,country,location,fuel_station,fuel_type,liters_purchased,price_per_liter_local,total_cost_local,total_cost_usd,odometer_reading,fuel_efficiency_km_per_liter,payment_method,receipt_number
FUEL-01492,TRP-1492,AST-033,DRV-015,2024-05-17,00:00:00,Uganda,Mbarara,Kobil - Mbarara,Diesel,23.9,6200,148180.0,40.01,75534,5.3,Company Card,FUEL-14144
FUEL-01493,TRP-1493,AST-098,DRV-044,2024-08-27,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,81.3,175,14227.5,109.55,201792,5.9,Company Card,FUEL-57837
FUEL-01494,TRP-1494,AST-087,DRV-002,2024-08-01,00:00:00,Tanzania,Mbeya,Kobil - Mbeya,Diesel,36.5,4850,177025.0,70.81,137615,6.4,Company Card,FUEL-95692
FUEL-01495,TRP-1495,AST-090,DRV-027,2024-01-27,00:00:00,Rwanda,Kigali,Kobil - Kigali,Diesel,9.5,1470,13965.0,10.75,200201,5.7,Cash,FUEL-83284
FUEL-01496,TRP-1496,AST-034,DRV-099,2025-01-03,00:00:00,Ethiopia,Bahir Dar,Puma Energy - Bahir Dar,Diesel,91.5,67,6130.5,110.35,45268,5.6,Company Card,FUEL-39737
FUEL-01497,TRP-1497,AST-107,DRV-004,2024-03-15,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,137.8,175,24115.0,185.69,117111,5.1,Cash,FUEL-98077
FUEL-01498,TRP-1498,AST-028,DRV-092,2024-09-28,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,86.3,175,15102.5,116.29,130940,5.6,Cash,FUEL-68636
FUEL-01499,TRP-1499,AST-006,DRV-129,2024-03-04,00:00:00,Rwanda,Gisenyi,Total - Gisenyi,Diesel,46.7,1470,68649.0,52.86,28384,5.1,Company Card,FUEL-96915
FUEL-01500,TRP-1500,AST-047,DRV-102,2024-01-21,00:00:00,Rwanda,Cyangugu,Shell - Cyangugu,Diesel,15.7,1470,23079.0,17.77,27444,5.9,Company Card,FUEL-96282
FUEL-01501,TRP-1501,AST-067,DRV-060,2024-07-10,00:00:00,Rwanda,Cyangugu,Shell - Cyangugu,Diesel,107.2,1470,157584.0,121.34,23035,5.4,Company Card,FUEL-48976
FUEL-01502,TRP-1502,AST-109,DRV-047,2024-01-31,00:00:00,Kenya,Eldoret,Kobil - Eldoret,Diesel,101.1,175,17692.5,136.23,155668,6.4,Cash,FUEL-70075
FUEL-01503,TRP-1503,AST-048,DRV-034,2024-03-21,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,16.2,175,2835.0,21.83,183398,5.9,Company Card,FUEL-93914
FUEL-01504,TRP-1504,AST-026,DRV-040,2024-02-22,00:00:00,Tanzania,Arusha,Shell - Arusha,Diesel,13.4,4850,64990.0,26.0,227913,5.7,Cash,FUEL-56728
FUEL-01505,TRP-1505,AST-048,DRV-034,2024-05-06,00:00:00,Kenya,Mombasa,Shell - Mombasa,Diesel,103.7,175,18147.5,139.74,180945,5.2,Cash,FUEL-38277
FUEL-01506,TRP-1506,AST-046,DRV-117,2024-08-11,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,37.0,175,6475.0,49.86,38599,6.2,Cash,FUEL-69271
FUEL-01507,TRP-1507,AST-082,DRV-047,2024-07-26,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,94.7,175,16572.5,127.61,168084,5.1,Company Card,FUEL-33587
FUEL-01508,TRP-1508,AST-027,DRV-004,2024-10-10,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,119.5,175,20912.5,161.03,178804,5.5,Company Card,FUEL-31034
FUEL-01509,TRP-1509,AST-008,DRV-031,2025-01-11,00:00:00,Uganda,Gulu,Puma Energy - Gulu,Diesel,75.4,6200,467480.0,126.22,110166,6.3,Cash,FUEL-63863
FUEL-01510,TRP-1510,AST-034,DRV-099,2024-12-01,00:00:00,Ethiopia,Mekele,Puma Energy - Mekele,Diesel,41.4,67,2773.8,49.93,45088,5.7,Company Card,FUEL-16239
FUEL-01511,TRP-1511,AST-026,DRV-040,2024-10-26,00:00:00,Tanzania,Mbeya,Total - Mbeya,Diesel,88.4,4850,428740.0,171.5,228382,5.2,Company Card,FUEL-35268
FUEL-01512,TRP-1512,AST-029,DRV-105,2024-02-15,00:00:00,Kenya,Nakuru,Puma Energy - Nakuru,Diesel,80.6,175,14105.0,108.61,110608,5.8,Cash,FUEL-91372
FUEL-01513,TRP-1513,AST-035,DRV-015,2024-08-14,00:00:00,Uganda,Mbarara,Kobil - Mbarara,Diesel,25.1,6200,155620.0,42.02,223270,5.4,Cash,FUEL-30667
FUEL-01514,TRP-1514,AST-104,DRV-055,2024-01-10,00:00:00,Tanzania,Mbeya,Kobil - Mbeya,Diesel,65.3,4850,316705.0,126.68,58827,6.1,Cash,FUEL-34653
FUEL-01515,TRP-1515,AST-082,DRV-047,2024-12-29,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,83.8,175,14665.0,112.92,165492,6.4,Company Card,FUEL-34852
FUEL-01516,TRP-1516,AST-101,DRV-109,2024-05-28,00:00:00,Ethiopia,Gondar,Shell - Gondar,Diesel,127.8,67,8562.6,154.13,204660,6.2,Cash,FUEL-38105
FUEL-01517,TRP-1517,AST-043,DRV-021,2025-01-05,00:00:00,Tanzania,Mwanza,Kobil - Mwanza,Diesel,114.2,4850,553870.0,221.55,181717,5.6,Company Card,FUEL-44168
FUEL-01518,TRP-1518,AST-011,DRV-085,2024-09-19,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,150.1,175,26267.5,202.26,171943,5.2,Company Card,FUEL-16407
FUEL-01519,TRP-1519,AST-060,DRV-140,2024-06-14,00:00:00,Rwanda,Butare,Puma Energy - Butare,Diesel,203.2,1470,298704.0,230.0,197416,5.9,Company Card,FUEL-41074
FUEL-01520,TRP-1520,AST-070,DRV-047,2024-07-04,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,9.0,175,1575.0,12.13,78304,6.0,Cash,FUEL-61940
FUEL-01521,TRP-1521,AST-045,DRV-099,2024-10-16,00:00:00,Ethiopia,Addis Ababa,Total - Addis Ababa,Diesel,18.1,67,1212.7,21.83,113802,5.4,Company Card,FUEL-41570
FUEL-01522,TRP-1522,AST-040,DRV-070,2024-03-30,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,38.7,175,6772.5,52.15,194872,6.0,Company Card,FUEL-96143
FUEL-01523,TRP-1523,AST-060,DRV-140,2024-05-31,00:00:00,Rwanda,Kigali,Kobil - Kigali,Diesel,78.5,1470,115395.0,88.85,197277,5.3,Company Card,FUEL-72254
FUEL-01524,TRP-1524,AST-063,DRV-133,2024-03-04,00:00:00,Tanzania,Dodoma,Total - Dodoma,Diesel,126.2,4850,612070.0,244.83,93383,5.4,Company Card,FUEL-62464
FUEL-01525,TRP-1525,AST-058,DRV-077,2024-07-20,00:00:00,Rwanda,Cyangugu,Kobil - Cyangugu,Diesel,53.1,1470,78057.0,60.1,30907,6.3,Company Card,FUEL-77780
FUEL-01526,TRP-1526,AST-012,DRV-065,2024-04-02,00:00:00,Tanzania,Arusha,Shell - Arusha,Diesel,15.5,4850,75175.0,30.07,34797,6.1,Cash,FUEL-91932
FUEL-01527,TRP-1527,AST-001,DRV-084,2025-02-27,00:00:00,Uganda,Mbarara,Total - Mbarara,Diesel,24.8,6200,153760.0,41.52,44984,5.6,Cash,FUEL-57111
FUEL-01528,TRP-1528,AST-038,DRV-119,2024-05-05,00:00:00,Kenya,Kisumu,Shell - Kisumu,Diesel,118.5,175,20737.5,159.68,39712,5.8,Cash,FUEL-16556
FUEL-01529,TRP-1529,AST-106,DRV-048,2024-08-10,00:00:00,Uganda,Kampala,Puma Energy - Kampala,Diesel,200.3,6200,1241860.0,335.3,193555,5.4,Company Card,FUEL-47287
FUEL-01530,TRP-1530,AST-066,DRV-021,2024-08-04,00:00:00,Tanzania,Mwanza,Shell - Mwanza,Diesel,109.0,4850,528650.0,211.46,159794,6.2,Cash,FUEL-42147
FUEL-01531,TRP-1531,AST-089,DRV-007,2024-11-26,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,62.8,175,10990.0,84.62,136967,6.1,Cash,FUEL-12907
FUEL-01532,TRP-1532,AST-082,DRV-047,2024-07-22,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,11.6,175,2030.0,15.63,168548,6.3,Cash,FUEL-78413
FUEL-01533,TRP-1533,AST-041,DRV-044,2024-07-20,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,148.6,175,26005.0,200.24,211583,5.4,Company Card,FUEL-81564
FUEL-01534,TRP-1534,AST-063,DRV-133,2024-04-28,00:00:00,Tanzania,Dodoma,Shell - Dodoma,Diesel,25.1,4850,121735.0,48.69,96802,5.9,Company Card,FUEL-54793
FUEL-01535,TRP-1535,AST-051,DRV-098,2024-08-28,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,196.6,175,34405.0,264.92,168424,6.1,Company Card,FUEL-38615
FUEL-01536,TRP-1536,AST-055,DRV-077,2024-03-28,00:00:00,Rwanda,Gisenyi,Shell - Gisenyi,Diesel,63.3,1470,93051.0,71.65,176053,6.3,Cash,FUEL-60121
FUEL-01537,TRP-1537,AST-101,DRV-109,2024-01-06,00:00:00,Ethiopia,Addis Ababa,Shell - Addis Ababa,Diesel,160.4,67,10746.8,193.44,210515,5.9,Cash,FUEL-64012
FUEL-01538,TRP-1538,AST-061,DRV-125,2024-05-01,00:00:00,Rwanda,Ruhengeri,Shell - Ruhengeri,Diesel,23.3,1470,34251.0,26.37,86834,5.3,Cash,FUEL-53814
FUEL-01539,TRP-1539,AST-037,DRV-101,2024-04-12,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,213.8,175,37415.0,288.1,157077,6.3,Company Card,FUEL-88157
FUEL-01540,TRP-1540,AST-110,DRV-028,2024-12-18,00:00:00,Uganda,Entebbe,Shell - Entebbe,Diesel,97.6,6200,605120.0,163.38,152272,6.2,Company Card,FUEL-70800
FUEL-01541,TRP-1541,AST-045,DRV-099,2024-12-21,00:00:00,Ethiopia,Gondar,Total - Gondar,Diesel,129.6,67,8683.2,156.3,107948,5.3,Cash,FUEL-43891
FUEL-01542,TRP-1542,AST-103,DRV-125,2024-04-09,00:00:00,Rwanda,Ruhengeri,Kobil - Ruhengeri,Diesel,108.0,1470,158760.0,122.25,30535,5.3,Cash,FUEL-19846
FUEL-01543,TRP-1543,AST-072,DRV-039,2025-01-04,00:00:00,Kenya,Nakuru,Kobil - Nakuru,Diesel,178.0,175,31150.0,239.86,135115,6.5,Company Card,FUEL-20380
FUEL-01544,TRP-1544,AST-071,DRV-125,2024-12-07,00:00:00,Rwanda,Cyangugu,Total - Cyangugu,Diesel,238.1,1470,350007.0,269.51,41023,5.5,Company Card,FUEL-91378
FUEL-01545,TRP-1545,AST-020,DRV-104,2024-12-06,00:00:00,Rwanda,Ruhengeri,Shell - Ruhengeri,Diesel,88.9,1470,130683.0,100.63,162790,5.1,Cash,FUEL-76378
FUEL-01546,TRP-1546,AST-004,DRV-078,2024-09-02,00:00:00,Tanzania,Arusha,Puma Energy - Arusha,Diesel,110.0,4850,533500.0,213.4,114126,5.7,Company Card,FUEL-12977
FUEL-01547,TRP-1547,AST-119,DRV-022,2025-02-19,00:00:00,Ethiopia,Gondar,Total - Gondar,Diesel,12.3,67,824.1,14.83,179855,6.4,Cash,FUEL-33331
FUEL-01548,TRP-1548,AST-014,DRV-099,2024-03-20,00:00:00,Ethiopia,Dire Dawa,Shell - Dire Dawa,Diesel,91.4,67,6123.8,110.23,211824,5.4,Cash,FUEL-99442
FUEL-01549,TRP-1549,AST-027,DRV-004,2024-05-09,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,19.5,175,3412.5,26.28,170881,6.4,Cash,FUEL-12570
FUEL-01550,TRP-1550,AST-055,DRV-077,2024-02-17,00:00:00,Rwanda,Ruhengeri,Total - Ruhengeri,Diesel,175.6,1470,258132.0,198.76,174127,6.4,Cash,FUEL-57175
FUEL-01551,TRP-1551,AST-021,DRV-077,2024-05-05,00:00:00,Rwanda,Cyangugu,Puma Energy - Cyangugu,Diesel,88.4,1470,129948.0,100.06,112707,6.0,Cash,FUEL-41625
FUEL-01552,TRP-1552,AST-104,DRV-055,2024-05-20,00:00:00,Tanzania,Arusha,Total - Arusha,Diesel,91.7,4850,444745.0,177.9,57485,5.9,Company Card,FUEL-82037
FUEL-01553,TRP-1553,AST-084,DRV-133,2024-01-31,00:00:00,Tanzania,Arusha,Shell - Arusha,Diesel,90.3,4850,437955.0,175.18,231415,5.4,Cash,FUEL-42723
FUEL-01554,TRP-1554,AST-045,DRV-099,2024-08-28,00:00:00,Ethiopia,Dire Dawa,Shell - Dire Dawa,Diesel,14.1,67,944.7,17.0,112593,5.2,Company Card,FUEL-12816
FUEL-01555,TRP-1555,AST-088,DRV-049,2024-10-31,00:00:00,Ethiopia,Bahir Dar,Shell - Bahir Dar,Diesel,128.9,67,8636.3,155.45,225556,5.3,Cash,FUEL-75442
FUEL-01556,TRP-1556,AST-102,DRV-140,2024-05-06,00:00:00,Rwanda,Ruhengeri,Total - Ruhengeri,Diesel,26.1,1470,38367.0,29.54,146574,5.6,Cash,FUEL-50219
FUEL-01557,TRP-1557,AST-059,DRV-048,2025-01-08,00:00:00,Uganda,Kampala,Puma Energy - Kampala,Diesel,118.6,6200,735320.0,198.54,180459,6.1,Cash,FUEL-37735
FUEL-01558,TRP-1558,AST-109,DRV-047,2024-08-22,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,50.9,175,8907.5,68.59,160495,5.7,Company Card,FUEL-60442
FUEL-01559,TRP-1559,AST-031,DRV-013,2024-12-19,00:00:00,Rwanda,Gisenyi,Puma Energy - Gisenyi,Diesel,103.2,1470,151704.0,116.81,154848,5.6,Cash,FUEL-28196
FUEL-01560,TRP-1560,AST-004,DRV-078,2025-02-03,00:00:00,Tanzania,Arusha,Shell - Arusha,Diesel,99.0,4850,480150.0,192.06,117658,5.5,Cash,FUEL-90780
FUEL-01561,TRP-1561,AST-102,DRV-140,2024-05-03,00:00:00,Rwanda,Ruhengeri,Kobil - Ruhengeri,Diesel,137.0,1470,201390.0,155.07,151164,5.6,Cash,FUEL-92681
FUEL-01562,TRP-1562,AST-106,DRV-048,2024-08-05,00:00:00,Uganda,Kampala,Puma Energy - Kampala,Diesel,168.8,6200,1046560.0,282.57,196032,6.3,Cash,FUEL-86802
FUEL-01563,TRP-1563,AST-003,DRV-105,2024-06-30,00:00:00,Kenya,Mombasa,Kobil - Mombasa,Diesel,124.7,175,21822.5,168.03,175224,5.9,Company Card,FUEL-55473
FUEL-01564,TRP-1564,AST-075,DRV-101,2024-05-27,00:00:00,Kenya,Kisumu,Puma Energy - Kisumu,Diesel,91.1,175,15942.5,122.76,28717,6.5,Company Card,FUEL-60151
FUEL-01565,TRP-1565,AST-104,DRV-055,2024-01-09,00:00:00,Tanzania,Arusha,Shell - Arusha,Diesel,53.4,4850,258990.0,103.6,57736,6.4,Cash,FUEL-78216
FUEL-01566,TRP-1566,AST-109,DRV-047,2024-06-06,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,134.4,175,23520.0,181.1,161873,5.8,Company Card,FUEL-20491
FUEL-01567,TRP-1567,AST-082,DRV-047,2024-09-25,00:00:00,Kenya,Nairobi,Shell - Nairobi,Diesel,93.9,175,16432.5,126.53,172556,5.0,Company Card,FUEL-92206
FUEL-01568,TRP-1568,AST-022,DRV-140,2025-01-05,00:00:00,Rwanda,Cyangugu,Kobil - Cyangugu,Diesel,100.0,1470,147000.0,113.19,219272,6.2,Company Card,FUEL-76555
FUEL-01569,TRP-1569,AST-119,DRV-022,2024-02-29,00:00:00,Ethiopia,Bahir Dar,Shell - Bahir Dar,Diesel,137.9,67,9239.3,166.31,173848,5.6,Company Card,FUEL-39302
FUEL-01570,TRP-1570,AST-113,DRV-076,2024-02-27,00:00:00,Rwanda,Butare,Shell - Butare,Diesel,12.6,1470,18522.0,14.26,46878,5.7,Company Card,FUEL-80430
FUEL-01571,TRP-1571,AST-013,DRV-048,2024-11-19,00:00:00,Uganda,Mbarara,Kobil - Mbarara,Diesel,262.2,6200,1625640.0,438.92,238714,5.4,Company Card,FUEL-21226
FUEL-01572,TRP-1572,AST-048,DRV-034,2024-02-14,00:00:00,Kenya,Kisumu,Puma Energy - Kisumu,Diesel,118.9,175,20807.5,160.22,185846,6.0,Company Card,FUEL-78377
FUEL-01573,TRP-1573,AST-119,DRV-022,2024-02-28,00:00:00,Ethiopia,Gondar,Total - Gondar,Diesel,71.9,67,4817.3,86.71,180140,5.5,Company Card,FUEL-76590
FUEL-01574,TRP-1574,AST-044,DRV-001,2024-08-01,00:00:00,Uganda,Gulu,Kobil - Gulu,Diesel,72.9,6200,451980.0,122.03,103309,5.1,Company Card,FUEL-65123
FUEL-01575,TRP-1575,AST-021,DRV-077,2024-08-08,00:00:00,Rwanda,Butare,Shell - Butare,Diesel,58.2,1470,85554.0,65.88,114377,5.8,Company Card,FUEL-11489
FUEL-01576,TRP-1576,AST-053,DRV-080,2024-11-27,00:00:00,Ethiopia,Addis Ababa,Shell - Addis Ababa,Diesel,41.5,67,2780.5,50.05,74263,5.6,Cash,FUEL-39731
FUEL-01577,TRP-1577,AST-076,DRV-041,2024-03-20,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,106.5,175,18637.5,143.51,149614,6.1,Company Card,FUEL-25378
FUEL-01578,TRP-1578,AST-051,DRV-098,2024-10-21,00:00:00,Kenya,Eldoret,Shell - Eldoret,Diesel,109.2,175,19110.0,147.15,175427,5.6,Company Card,FUEL-29480
FUEL-01579,TRP-1579,AST-022,DRV-140,2024-09-13,00:00:00,Rwanda,Kigali,Total - Kigali,Diesel,40.7,1470,59829.0,46.07,217062,5.3,Cash,FUEL-17002
FUEL-01580,TRP-1580,AST-026,DRV-040,2024-12-06,00:00:00,Tanzania,Dar es Salaam,Puma Energy - Dar es Salaam,Diesel,117.7,4850,570845.0,228.34,223865,6.4,Company Card,FUEL-26938
FUEL-01581,TRP-1581,AST-041,DRV-044,2024-04-09,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,107.8,175,18865.0,145.26,204878,5.4,Company Card,FUEL-11142
FUEL-01582,TRP-1582,AST-088,DRV-049,2024-07-22,00:00:00,Ethiopia,Gondar,Total - Gondar,Diesel,169.3,67,11343.1,204.18,218140,6.4,Cash,FUEL-34015
FUEL-01583,TRP-1583,AST-097,DRV-130,2024-05-28,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,84.6,175,14805.0,114.0,97668,5.6,Cash,FUEL-69632
FUEL-01584,TRP-1584,AST-007,DRV-053,2024-04-19,00:00:00,Tanzania,Dodoma,Puma Energy - Dodoma,Diesel,79.8,4850,387030.0,154.81,94511,5.0,Company Card,FUEL-42242
FUEL-01585,TRP-1585,AST-047,DRV-102,2024-01-27,00:00:00,Rwanda,Ruhengeri,Kobil - Ruhengeri,Diesel,84.9,1470,124803.0,96.1,32525,5.8,Cash,FUEL-66507
FUEL-01586,TRP-1586,AST-024,DRV-032,2024-08-24,00:00:00,Tanzania,Arusha,Shell - Arusha,Diesel,129.9,4850,630015.0,252.01,100059,5.8,Cash,FUEL-87020
FUEL-01587,TRP-1587,AST-076,DRV-041,2024-09-07,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,46.8,175,8190.0,63.06,153037,5.4,Cash,FUEL-97752
FUEL-01588,TRP-1588,AST-040,DRV-070,2024-11-02,00:00:00,Kenya,Kisumu,Shell - Kisumu,Diesel,22.2,175,3885.0,29.91,194438,5.1,Company Card,FUEL-70977
FUEL-01589,TRP-1589,AST-056,DRV-028,2024-03-15,00:00:00,Uganda,Kampala,Shell - Kampala,Diesel,123.8,6200,767560.0,207.24,105097,5.0,Company Card,FUEL-27755
FUEL-01590,TRP-1590,AST-089,DRV-007,2024-04-16,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,107.2,175,18760.0,144.45,133847,5.6,Company Card,FUEL-43230
FUEL-01591,TRP-1591,AST-040,DRV-070,2024-03-20,00:00:00,Kenya,Nairobi,Shell - Nairobi,Diesel,86.6,175,15155.0,116.69,199172,6.3,Cash,FUEL-90331
FUEL-01592,TRP-1592,AST-071,DRV-125,2025-01-29,00:00:00,Rwanda,Butare,Puma Energy - Butare,Diesel,20.8,1470,30576.0,23.54,33623,5.3,Cash,FUEL-82694
FUEL-01593,TRP-1593,AST-004,DRV-078,2025-01-22,00:00:00,Tanzania,Dar es Salaam,Kobil - Dar es Salaam,Diesel,71.5,4850,346775.0,138.71,119587,5.6,Company Card,FUEL-36861
FUEL-01594,TRP-1594,AST-015,DRV-116,2024-03-18,00:00:00,Uganda,Mbarara,Puma Energy - Mbarara,Diesel,228.4,6200,1416080.0,382.34,126585,6.4,Company Card,FUEL-49522
FUEL-01595,TRP-1595,AST-049,DRV-103,2025-01-05,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,233.0,175,40775.0,313.97,165705,5.6,Cash,FUEL-78218
FUEL-01596,TRP-1596,AST-003,DRV-105,2024-06-11,00:00:00,Kenya,Kisumu,Total - Kisumu,Diesel,117.2,175,20510.0,157.93,177115,6.0,Cash,FUEL-32956
FUEL-01597,TRP-1597,AST-081,DRV-122,2024-02-16,00:00:00,Uganda,Kampala,Shell - Kampala,Diesel,16.3,6200,101060.0,27.29,239032,6.4,Cash,FUEL-80561
FUEL-01598,TRP-1598,AST-015,DRV-116,2024-03-07,00:00:00,Uganda,Gulu,Total - Gulu,Diesel,87.7,6200,543740.0,146.81,129522,5.4,Cash,FUEL-93401
FUEL-01599,TRP-1599,AST-098,DRV-044,2024-05-20,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,261.9,175,45832.5,352.91,199907,5.5,Company Card,FUEL-82888
FUEL-01600,TRP-1600,AST-038,DRV-119,2024-03-17,00:00:00,Kenya,Nakuru,Shell - Nakuru,Diesel,77.6,175,13580.0,104.57,36628,5.1,Cash,FUEL-20064
FUEL-01601,TRP-1601,AST-110,DRV-028,2024-02-22,00:00:00,Uganda,Entebbe,Total - Entebbe,Diesel,52.3,6200,324260.0,87.55,154070,5.9,Cash,FUEL-30019
FUEL-01602,TRP-1602,AST-097,DRV-130,2025-01-17,00:00:00,Kenya,Eldoret,Total - Eldoret,Diesel,163.8,175,28665.0,220.72,99634,6.0,Company Card,FUEL-45525
FUEL-01603,TRP-1603,AST-031,DRV-013,2024-05-07,00:00:00,Rwanda,Ruhengeri,Shell - Ruhengeri,Diesel,26.9,1470,39543.0,30.45,149741,5.0,Company Card,FUEL-44121
FUEL-01604,TRP-1604,AST-027,DRV-004,2024-06-16,00:00:00,Kenya,Eldoret,Puma Energy - Eldoret,Diesel,44.6,175,7805.0,60.1,178257,5.2,Company Card,FUEL-67883
FUEL-01605,TRP-1605,AST-108,DRV-116,2024-04-15,00:00:00,Uganda,Entebbe,Puma Energy - Entebbe,Diesel,101.7,6200,630540.0,170.25,201964,5.8,Company Card,FUEL-97689
FUEL-01606,TRP-1606,AST-031,DRV-013,2024-07-20,00:00:00,Rwanda,Kigali,Shell - Kigali,Diesel,132.9,1470,195363.0,150.43,153009,6.2,Cash,FUEL-74328
FUEL-01607,TRP-1607,AST-028,DRV-092,2024-06-25,00:00:00,Kenya,Mombasa,Total - Mombasa,Diesel,134.0,175,23450.0,180.56,130213,5.3,Cash,FUEL-98234
FUEL-01608,TRP-1608,AST-051,DRV-098,2024-06-07,00:00:00,Kenya,Kisumu,Puma Energy - Kisumu,Diesel,123.1,175,21542.5,165.88,175979,5.8,Company Card,FUEL-15806
FUEL-01609,TRP-1609,AST-053,DRV-080,2024-06-17,00:00:00,Ethiopia,Addis Ababa,Shell - Addis Ababa,Diesel,150.1,67,10056.7,181.02,79561,5.1,Cash,FUEL-19394
FUEL-01610,TRP-1610,AST-043,DRV-021,2024-02-06,00:00:00,Tanzania,Dar es Salaam,Kobil - Dar es Salaam,Diesel,9.8,4850,47530.0,19.01,179311,5.4,Company Card,FUEL-18778
FUEL-01611,TRP-1611,AST-035,DRV-015,2024-09-25,00:00:00,Uganda,Kampala,Puma Energy - Kampala,Diesel,120.2,6200,745240.0,201.21,220348,6.4,Cash,FUEL-38540
FUEL-01612,TRP-1612,AST-104,DRV-055,2024-06-04,00:00:00,Tanzania,Dar es Salaam,Total - Dar es Salaam,Diesel,21.3,4850,103305.0,41.32,57066,5.2,Cash,FUEL-51588
FUEL-01613,TRP-1613,AST-049,DRV-103,2024-11-12,00:00:00,Kenya,Nairobi,Kobil - Nairobi,Diesel,84.2,175,14735.0,113.46,170033,5.7,Company Card,FUEL-90852
FUEL-01614,TRP-1614,AST-046,DRV-117,2024-03-04,00:00:00,Kenya,Mombasa,Puma Energy - Mombasa,Diesel,81.5,175,14262.5,109.82,33343,6.4,Company Card,FUEL-94861
FUEL-01615,TRP-1615,AST-103,DRV-125,2024-09-22,00:00:00,Rwanda,Gisenyi,Total - Gisenyi,Diesel,86.1,1470,126567.0,97.46,33072,6.1,Cash,FUEL-62849
FUEL-01616,TRP-1616,AST-109,DRV-047,2025-01-11,00:00:00,Kenya,Nairobi,Shell - Nairobi,Diesel,73.9,175,12932.5,99.58,157294,6.3,Cash,FUEL-49898
FUEL-01617,TRP-1617,AST-040,DRV-070,2024-04-29,00:00:00,Kenya,Nairobi,Total - Nairobi,Diesel,157.0,175,27475.0,211.56,196992,5.7,Cash,FUEL-38158
FUEL-01618,TRP-1618,AST-007,DRV-053,2025-01-31,00:00:00,Tanzania,Mwanza,Puma Energy - Mwanza,Diesel,102.1,4850,495185.0,198.07,94241,5.7,Company Card,FUEL-21963
FUEL-01619,TRP-1619,AST-107,DRV-004,2024-08-08,00:00:00,Kenya,Nakuru,Puma Energy - Nakuru,Diesel,132.5,175,23187.5,178.54,112923,6.0,Cash,FUEL-23347
FUEL-01620,TRP-1620,AST-057,DRV-031,2024-03-22,00:00:00,Uganda,Gulu,Total - Gulu,Diesel,53.1,6200,329220.0,88.89,225492,5.7,Company Card,FUEL-47022
FUEL-01621,TRP-1621,AST-060,DRV-140,2024-10-02,00:00:00,Rwanda,Ruhengeri,Kobil - Ruhengeri,Diesel,94.8,1470,139356.0,107.3,192467,6.1,Company Card,FUEL-92108
FUEL-01622,TRP-1622,AST-110,DRV-028,2024-11-03,00:00:00,Uganda,Kampala,Shell - Kampala,Diesel,75.8,6200,469960.0,126.89,152082,6.2,Cash,FUEL-56177
FUEL-01623,TRP-1623,AST-038,DRV-119,2024-06-07,00:00:00,Kenya,Nairobi,Puma Energy - Nairobi,Diesel,102.6,175,17955.0,138.25,37613,5.5,Cash,FUEL-28861
FUEL-01624,TRP-1624,AST-068,DRV-118,2024-10-09,00:00:00,Uganda,Jinja,Total - Jinja,Diesel,123.8,6200,767560.0,207.24,78673,6.0,Cash,FUEL-31833
FUEL-01625,TRP-1625,AST-108,DRV-116,2024-06-29,00:00:00,Uganda,Jinja,Kobil - Jinja,Diesel,57.5,6200,356500.0,96.25,193960,5.4,Company Card,FUEL-23754
FUEL-01626,TRP-1626,AST-022,DRV-140,2025-01-27,00:00:00,Rwanda,Kigali,Shell - Kigali,Diesel,125.6,1470,184632.0,142.17,216204,5.4,Company Card,FUEL-38504
FUEL-01627,TRP-1627,AST-026,DRV-040,2024-07-06,00:00:00,Tanzania,Mwanza,Shell - Mwanza,Diesel,47.1,4850,228435.0,91.37,225776,6.2,Cash,FUEL-90261
