invoice_id,trip_id,client_id,invoice_date,due_date,invoice_amount_usd,tax_amount_usd,total_amount_usd,payment_status,payment_date,payment_method,currency,exchange_rate_to_usd,late_payment_days,discount_applied_usd,outstanding_amount_usd
INV-1463,TRP-1463,CLT-001,2024-11-18,2024-12-18,1735.6,312.41,2048.01,Paid,2024-12-10,Mobile Money,KES,0.0077,0,86.78,0
INV-1464,TRP-1464,CLT-043,2025-02-04,2025-02-19,2718.8,489.38,3208.18,Paid,2025-02-23,Mobile Money,KES,0.0077,4,135.94,0
INV-1465,TRP-1465,CLT-056,2024-12-30,2025-01-14,336.0,60.48,396.48,Paid,2025-01-10,Mobile Money,KES,0.0077,0,0,0
INV-1466,TRP-1466,CLT-010,2025-03-03,2025-05-02,7597.2,1367.5,8964.7,Paid,2025-04-24,Mobile Money,TZS,0.0004,0,379.86,0
INV-1467,TRP-1467,CLT-035,2024-04-18,2024-05-03,435.5,78.39,513.89,Paid,2024-04-29,Check,KES,0.0077,0,0,0
INV-1468,TRP-1468,CLT-069,2024-06-10,2024-06-25,1307.9,235.42,1543.32,Paid,2024-06-20,Bank Transfer,KES,0.0077,0,0,0
INV-1469,TRP-1469,CLT-024,2024-02-24,2024-03-25,932.25,167.81,1100.06,Paid,2024-03-30,Cash,RWF,0.00077,5,0,0
INV-1470,TRP-1470,CLT-029,2024-10-07,2024-10-22,973.0,175.14,1148.14,Paid,2024-10-21,Cash,TZS,0.0004,0,0,0
INV-1471,TRP-1471,CLT-010,2024-10-04,2024-12-03,4413.6,794.45,5208.05,Paid,2024-11-18,Cash,KES,0.0077,0,220.68,0
INV-1472,TRP-1472,CLT-001,2024-01-07,2024-02-06,321.25,57.82,379.07,Paid,2024-02-10,Bank Transfer,KES,0.0077,4,0,0
INV-1473,TRP-1473,CLT-042,2024-08-29,2024-10-13,937.8,168.8,1106.6,Paid,2024-09-21,Cash,KES,0.0077,0,0,0
INV-1474,TRP-1474,CLT-022,2024-03-31,2024-05-15,599.76,107.96,707.72,Paid,2024-04-29,Mobile Money,KES,0.0077,0,0,0
INV-1475,TRP-1475,CLT-027,2024-05-05,2024-07-04,309.12,55.64,364.76,Paid,2024-06-22,Check,KES,0.0077,0,0,0
INV-1476,TRP-1476,CLT-024,2024-07-14,2024-08-13,908.75,163.57,1072.33,Partially Paid,2024-08-28,Cash,TZS,0.0004,15,0,412.21
INV-1477,TRP-1477,CLT-001,2025-02-28,2025-03-30,744.8,134.06,878.86,Paid,2025-04-03,Check,KES,0.0077,4,0,0
INV-1478,TRP-1478,CLT-013,2024-03-20,2024-05-04,543.9,97.9,641.8,Paid,2024-04-28,Cash,RWF,0.00077,0,0,0
INV-1479,TRP-1479,CLT-047,2024-02-02,2024-03-03,7676.4,1381.75,9058.15,Paid,2024-03-02,Cash,KES,0.0077,0,383.82,0
INV-1480,TRP-1480,CLT-053,2024-06-30,2024-08-14,856.68,154.2,1010.88,Paid,2024-08-16,Check,RWF,0.00077,2,0,0
INV-1481,TRP-1481,CLT-051,2024-04-14,2024-05-29,3642.0,655.56,4297.56,Paid,2024-05-14,Check,RWF,0.00077,0,182.1,0
INV-1482,TRP-1482,CLT-006,2024-12-17,2025-01-31,1545.28,278.15,1823.43,Paid,2025-01-30,Bank Transfer,KES,0.0077,0,0,0
INV-1483,TRP-1483,CLT-020,2024-08-08,2024-10-07,163.8,29.48,193.28,Paid,2024-10-12,Check,TZS,0.0004,5,0,0
INV-1484,TRP-1484,CLT-007,2025-01-26,2025-03-27,2475.6,445.61,2921.21,Paid,2025-03-30,Bank Transfer,KES,0.0077,3,123.78,0
INV-1485,TRP-1485,CLT-075,2024-08-09,2024-09-23,135.75,24.43,160.19,Paid,2024-09-13,Cash,KES,0.0077,0,0,0
INV-1486,TRP-1486,CLT-005,2024-05-03,2024-06-02,723.78,130.28,854.06,Partially Paid,2024-06-06,Cash,KES,0.0077,4,0,459.71
INV-1487,TRP-1487,CLT-048,2024-05-12,2024-07-11,407.4,73.33,480.73,Paid,2024-06-28,Check,KES,0.0077,0,0,0
INV-1488,TRP-1488,CLT-050,2024-02-24,2024-03-25,452.7,81.49,534.19,Paid,2024-03-26,Mobile Money,UGX,0.00027,1,0,0
INV-1489,TRP-1489,CLT-010,2024-09-30,2024-11-29,818.4,147.31,965.71,Partially Paid,2024-12-10,Bank Transfer,KES,0.0077,11,0,601.82
INV-1490,TRP-1490,CLT-047,2024-10-06,2024-11-05,6958.8,1252.58,8211.38,Paid,2024-10-27,Cash,KES,0.0077,0,347.94,0
INV-1491,TRP-1491,CLT-035,2024-08-16,2024-08-31,1882.0,338.76,2220.76,Paid,2024-08-28,Check,KES,0.0077,0,94.1,0
INV-1492,TRP-1492,CLT-018,2024-05-20,2024-07-19,740.7,133.33,874.03,Paid,2024-06-24,Mobile Money,UGX,0.00027,0,0,0
INV-1493,TRP-1493,CLT-048,2024-08-29,2024-10-28,348.3,62.69,410.99,Paid,2024-11-01,Cash,KES,0.0077,4,0,0
INV-1494,TRP-1494,CLT-022,2024-08-03,2024-09-17,459.36,82.68,542.04,Paid,2024-09-08,Mobile Money,TZS,0.0004,0,0,0
INV-1495,TRP-1495,CLT-001,2024-01-30,2024-02-29,952.92,171.53,1124.45,Paid,2024-02-17,Check,RWF,0.00077,0,0,0
INV-1496,TRP-1496,CLT-003,2025-01-06,2025-01-21,683.16,122.97,806.13,Paid,2025-01-25,Check,ETB,0.018,4,0,0
INV-1497,TRP-1497,CLT-008,2024-03-18,2024-05-17,1191.75,214.51,1406.26,Paid,2024-05-05,Check,KES,0.0077,0,0,0
INV-1498,TRP-1498,CLT-006,2024-09-29,2024-11-13,924.84,166.47,1091.31,Paid,2024-11-13,Mobile Money,KES,0.0077,0,0,0
INV-1499,TRP-1499,CLT-027,2024-03-07,2024-05-06,599.94,107.99,707.93,Paid,2024-05-01,Bank Transfer,RWF,0.00077,0,0,0
INV-1500,TRP-1500,CLT-069,2024-01-23,2024-02-07,1219.4,219.49,1438.89,Paid,2024-02-11,Bank Transfer,RWF,0.00077,4,0,0
INV-1501,TRP-1501,CLT-013,2024-07-13,2024-08-27,491.12,88.4,579.52,Paid,2024-08-09,Check,RWF,0.00077,0,0,0
INV-1502,TRP-1502,CLT-021,2024-02-02,2024-03-18,438.1,78.86,516.96,Paid,2024-03-09,Check,KES,0.0077,0,0,0
INV-1503,TRP-1503,CLT-029,2024-03-22,2024-04-06,948.0,170.64,1118.64,Paid,2024-03-31,Mobile Money,KES,0.0077,0,0,0
INV-1504,TRP-1504,CLT-047,2024-02-24,2024-03-25,5726.4,1030.75,6757.15,Paid,2024-03-26,Check,TZS,0.0004,1,286.32,0
INV-1505,TRP-1505,CLT-030,2024-05-07,2024-06-21,2121.6,381.89,2503.49,Paid,2024-06-21,Mobile Money,KES,0.0077,0,106.08,0
INV-1506,TRP-1506,CLT-046,2024-08-13,2024-09-12,854.0,153.72,1007.72,Paid,2024-08-29,Check,KES,0.0077,0,0,0
INV-1507,TRP-1507,CLT-044,2024-07-28,2024-08-27,873.62,157.25,1030.87,Paid,2024-08-24,Check,KES,0.0077,0,0,0
INV-1508,TRP-1508,CLT-036,2024-10-13,2024-11-12,185.94,33.47,219.41,Paid,2024-11-17,Mobile Money,KES,0.0077,5,0,0
INV-1509,TRP-1509,CLT-048,2025-01-13,2025-03-14,636.4,114.55,750.95,Paid,2025-03-12,Cash,UGX,0.00027,0,0,0
INV-1510,TRP-1510,CLT-005,2024-12-02,2025-01-01,7638.0,1374.84,9012.84,Paid,2024-12-18,Cash,ETB,0.018,0,381.9,0
INV-1511,TRP-1511,CLT-020,2024-10-28,2024-12-27,645.0,116.1,761.1,Paid,2024-12-07,Check,TZS,0.0004,0,0,0
INV-1512,TRP-1512,CLT-014,2024-02-17,2024-04-02,862.68,155.28,1017.96,Unpaid,,,KES,0.0077,699,0,1017.96
INV-1513,TRP-1513,CLT-066,2024-08-16,2024-09-15,112.3,20.21,132.51,Paid,2024-09-01,Check,UGX,0.00027,0,0,0
INV-1514,TRP-1514,CLT-002,2024-01-13,2024-02-27,522.6,94.07,616.67,Paid,2024-03-03,Bank Transfer,TZS,0.0004,5,0,0
INV-1515,TRP-1515,CLT-037,2024-12-30,2025-01-14,454.8,81.86,536.66,Paid,2025-01-11,Cash,KES,0.0077,0,0,0
INV-1516,TRP-1516,CLT-059,2024-05-30,2024-07-14,365.0,65.7,430.7,Paid,2024-07-19,Mobile Money,ETB,0.018,5,0,0
INV-1517,TRP-1517,CLT-036,2025-01-06,2025-02-05,5816.4,1046.95,6863.35,Paid,2025-01-23,Cash,TZS,0.0004,0,290.82,0
INV-1518,TRP-1518,CLT-010,2024-09-20,2024-11-19,141.6,25.49,167.09,Paid,2024-11-15,Cash,KES,0.0077,0,0,0
INV-1519,TRP-1519,CLT-050,2024-06-16,2024-07-16,1151.46,207.26,1358.72,Paid,2024-07-18,Cash,RWF,0.00077,2,0,0
INV-1520,TRP-1520,CLT-051,2024-07-05,2024-08-19,1255.1,225.92,1481.02,Paid,2024-08-18,Mobile Money,KES,0.0077,0,0,0
INV-1521,TRP-1521,CLT-014,2024-10-18,2024-12-02,1224.16,220.35,1444.51,Paid,2024-12-04,Mobile Money,ETB,0.018,2,0,0
INV-1522,TRP-1522,CLT-066,2024-03-31,2024-04-30,117.0,21.06,138.06,Paid,2024-04-30,Cash,KES,0.0077,0,0,0
INV-1523,TRP-1523,CLT-044,2024-06-01,2024-07-01,460.0,82.8,542.8,Paid,2024-07-04,Mobile Money,RWF,0.00077,3,0,0
INV-1524,TRP-1524,CLT-069,2024-03-05,2024-03-20,325.92,58.67,384.59,Paid,2024-03-16,Bank Transfer,TZS,0.0004,0,0,0
INV-1525,TRP-1525,CLT-031,2024-07-21,2024-08-05,326.5,58.77,385.27,Paid,2024-07-31,Mobile Money,RWF,0.00077,0,0,0
INV-1526,TRP-1526,CLT-077,2024-04-04,2024-05-19,439.25,79.06,518.32,Paid,2024-05-12,Mobile Money,TZS,0.0004,0,0,0
INV-1527,TRP-1527,CLT-044,2025-03-01,2025-03-31,1194.6,215.03,1409.63,Paid,2025-03-31,Bank Transfer,UGX,0.00027,0,0,0
INV-1528,TRP-1528,CLT-051,2024-05-08,2024-06-22,5210.4,937.87,6148.27,Paid,2024-06-26,Bank Transfer,KES,0.0077,4,260.52,0
INV-1529,TRP-1529,CLT-006,2024-08-11,2024-09-25,578.38,104.11,682.49,Paid,2024-09-27,Mobile Money,UGX,0.00027,2,0,0
INV-1530,TRP-1530,CLT-069,2024-08-07,2024-08-22,1260.0,226.8,1486.8,Paid,2024-08-26,Cash,TZS,0.0004,4,0,0
INV-1531,TRP-1531,CLT-055,2024-11-29,2024-12-14,5193.6,934.85,6128.45,Paid,2024-12-15,Cash,KES,0.0077,1,259.68,0
INV-1532,TRP-1532,CLT-074,2024-07-25,2024-08-09,2075.5,373.59,2449.09,Partially Paid,2024-08-14,Mobile Money,KES,0.0077,5,0,985.45
INV-1533,TRP-1533,CLT-009,2024-07-21,2024-09-04,515.85,92.85,608.7,Paid,2024-09-07,Cash,KES,0.0077,3,0,0
INV-1534,TRP-1534,CLT-036,2024-05-01,2024-05-31,289.26,52.07,341.33,Paid,2024-05-19,Check,TZS,0.0004,0,0,0
INV-1535,TRP-1535,CLT-035,2024-08-31,2024-09-15,1555.0,279.9,1834.9,Paid,2024-09-09,Check,KES,0.0077,0,0,0
INV-1536,TRP-1536,CLT-059,2024-03-29,2024-05-13,159.3,28.67,187.97,Paid,2024-04-23,Bank Transfer,RWF,0.00077,0,0,0
INV-1537,TRP-1537,CLT-001,2024-01-07,2024-02-06,543.6,97.85,641.45,Paid,2024-02-02,Cash,ETB,0.018,0,0,0
INV-1538,TRP-1538,CLT-006,2024-05-03,2024-06-17,105.96,19.07,125.03,Unpaid,,,RWF,0.00077,623,0,125.03
INV-1539,TRP-1539,CLT-024,2024-04-15,2024-05-15,222.75,40.09,262.85,Paid,2024-05-04,Bank Transfer,KES,0.0077,0,0,0
INV-1540,TRP-1540,CLT-056,2024-12-20,2025-01-04,5194.8,935.06,6129.86,Paid,2025-01-02,Check,UGX,0.00027,0,259.74,0
INV-1541,TRP-1541,CLT-008,2024-12-23,2025-02-21,1423.5,256.23,1679.73,Paid,2025-02-11,Cash,ETB,0.018,0,0,0
INV-1542,TRP-1542,CLT-009,2024-04-11,2024-05-26,1196.85,215.43,1412.28,Paid,2024-05-16,Bank Transfer,RWF,0.00077,0,0,0
INV-1543,TRP-1543,CLT-003,2025-01-07,2025-01-22,516.24,92.92,609.16,Paid,2025-01-23,Check,KES,0.0077,1,0,0
INV-1544,TRP-1544,CLT-051,2024-12-10,2025-01-24,414.6,74.63,489.23,Paid,2025-01-18,Cash,RWF,0.00077,0,0,0
INV-1545,TRP-1545,CLT-074,2024-12-08,2024-12-23,539.64,97.14,636.78,Paid,2024-12-23,Check,RWF,0.00077,0,0,0
INV-1546,TRP-1546,CLT-002,2024-09-03,2024-10-18,171.96,30.95,202.91,Unpaid,,,TZS,0.0004,500,0,202.91
INV-1547,TRP-1547,CLT-021,2025-02-22,2025-04-08,1265.88,227.86,1493.74,Paid,2025-03-23,Check,ETB,0.018,0,0,0
INV-1548,TRP-1548,CLT-037,2024-03-22,2024-04-06,799.0,143.82,942.82,Paid,2024-04-06,Mobile Money,ETB,0.018,0,0,0
INV-1549,TRP-1549,CLT-044,2024-05-10,2024-06-09,95.1,17.12,112.22,Paid,2024-05-27,Mobile Money,KES,0.0077,0,0,0
INV-1550,TRP-1550,CLT-013,2024-02-19,2024-04-04,462.28,83.21,545.49,Paid,2024-03-16,Bank Transfer,RWF,0.00077,0,0,0
INV-1551,TRP-1551,CLT-044,2024-05-06,2024-06-05,1575.2,283.54,1858.74,Paid,2024-06-10,Cash,RWF,0.00077,5,0,0
INV-1552,TRP-1552,CLT-048,2024-05-23,2024-07-22,797.6,143.57,941.17,Unpaid,,,TZS,0.0004,588,0,941.17
INV-1553,TRP-1553,CLT-033,2024-02-01,2024-04-01,1179.36,212.28,1391.64,Paid,2024-03-26,Mobile Money,TZS,0.0004,0,0,0
INV-1554,TRP-1554,CLT-059,2024-08-31,2024-10-15,1323.35,238.2,1561.55,Paid,2024-10-13,Check,ETB,0.018,0,0,0
INV-1555,TRP-1555,CLT-026,2024-11-01,2024-12-01,618.24,111.28,729.52,Paid,2024-11-26,Bank Transfer,ETB,0.018,0,0,0
INV-1556,TRP-1556,CLT-009,2024-05-08,2024-06-22,578.2,104.08,682.28,Paid,2024-05-31,Cash,RWF,0.00077,0,0,0
INV-1557,TRP-1557,CLT-044,2025-01-10,2025-02-09,3954.0,711.72,4665.72,Paid,2025-02-12,Check,UGX,0.00027,3,197.7,0
INV-1558,TRP-1558,CLT-056,2024-08-23,2024-09-07,6277.2,1129.9,7407.1,Partially Paid,2024-09-19,Cash,KES,0.0077,12,0,2760.87
INV-1559,TRP-1559,CLT-030,2024-12-20,2025-02-03,122.88,22.12,145.0,Paid,2025-01-24,Bank Transfer,RWF,0.00077,0,0,0
INV-1560,TRP-1560,CLT-018,2025-02-04,2025-04-05,461.2,83.02,544.22,Paid,2025-04-05,Bank Transfer,TZS,0.0004,0,0,0
INV-1561,TRP-1561,CLT-051,2024-05-04,2024-06-18,1708.0,307.44,2015.44,Paid,2024-05-30,Mobile Money,RWF,0.00077,0,85.4,0
INV-1562,TRP-1562,CLT-003,2024-08-08,2024-08-23,423.96,76.31,500.27,Paid,2024-08-19,Check,UGX,0.00027,0,0,0
INV-1563,TRP-1563,CLT-048,2024-07-01,2024-08-30,767.7,138.19,905.89,Paid,2024-08-03,Mobile Money,KES,0.0077,0,0,0
INV-1564,TRP-1564,CLT-036,2024-05-29,2024-06-28,568.26,102.29,670.55,Paid,2024-06-22,Cash,KES,0.0077,0,0,0
INV-1565,TRP-1565,CLT-069,2024-01-11,2024-01-26,1282.6,230.87,1513.47,Paid,2024-01-23,Mobile Money,TZS,0.0004,0,0,0
INV-1566,TRP-1566,CLT-031,2024-06-09,2024-06-24,1856.4,334.15,2190.55,Paid,2024-06-24,Mobile Money,KES,0.0077,0,92.82,0
INV-1567,TRP-1567,CLT-021,2024-09-27,2024-11-11,1401.62,252.29,1653.91,Paid,2024-11-06,Check,KES,0.0077,0,0,0
INV-1568,TRP-1568,CLT-055,2025-01-06,2025-01-21,4882.8,878.9,5761.7,Partially Paid,2025-01-24,Mobile Money,RWF,0.00077,3,0,2722.88
INV-1569,TRP-1569,CLT-019,2024-03-01,2024-03-31,1909.25,343.66,2252.91,Paid,2024-03-29,Mobile Money,ETB,0.018,0,95.46,0
INV-1570,TRP-1570,CLT-036,2024-02-29,2024-03-30,322.2,58.0,380.2,Paid,2024-03-17,Check,RWF,0.00077,0,0,0
INV-1571,TRP-1571,CLT-059,2024-11-21,2025-01-05,816.6,146.99,963.59,Partially Paid,2025-01-16,Mobile Money,UGX,0.00027,11,0,316.95
INV-1572,TRP-1572,CLT-013,2024-02-17,2024-04-02,625.2,112.54,737.74,Unpaid,,,KES,0.0077,699,0,737.74
INV-1573,TRP-1573,CLT-009,2024-02-29,2024-04-14,655.7,118.03,773.73,Paid,2024-03-30,Check,ETB,0.018,0,0,0
INV-1574,TRP-1574,CLT-004,2024-08-04,2024-09-03,1190.42,214.28,1404.7,Paid,2024-08-22,Mobile Money,UGX,0.00027,0,0,0
INV-1575,TRP-1575,CLT-042,2024-08-11,2024-09-25,440.16,79.23,519.39,Paid,2024-09-28,Bank Transfer,RWF,0.00077,3,0,0
INV-1576,TRP-1576,CLT-026,2024-11-30,2024-12-30,1265.0,227.7,1492.7,Paid,2024-12-31,Bank Transfer,ETB,0.018,1,0,0
INV-1577,TRP-1577,CLT-069,2024-03-23,2024-04-07,215.6,38.81,254.41,Paid,2024-04-02,Bank Transfer,KES,0.0077,0,0,0
INV-1578,TRP-1578,CLT-016,2024-10-22,2024-12-06,628.35,113.1,741.45,Unpaid,,,KES,0.0077,451,0,741.45
INV-1579,TRP-1579,CLT-013,2024-09-16,2024-10-31,1203.75,216.67,1420.42,Paid,2024-10-29,Mobile Money,RWF,0.00077,0,0,0
INV-1580,TRP-1580,CLT-030,2024-12-09,2025-01-23,1384.8,249.26,1634.06,Paid,2025-01-05,Bank Transfer,TZS,0.0004,0,0,0
INV-1581,TRP-1581,CLT-022,2024-04-12,2024-05-27,891.72,160.51,1052.23,Paid,2024-05-21,Cash,KES,0.0077,0,0,0
INV-1582,TRP-1582,CLT-014,2024-07-24,2024-09-07,1122.0,201.96,1323.96,Paid,2024-09-03,Mobile Money,ETB,0.018,0,0,0
INV-1583,TRP-1583,CLT-006,2024-05-31,2024-07-15,1495.76,269.24,1765.0,Paid,2024-06-23,Mobile Money,KES,0.0077,0,0,0
INV-1584,TRP-1584,CLT-037,2024-04-20,2024-05-05,1140.25,205.25,1345.49,Paid,2024-05-03,Check,TZS,0.0004,0,0,0
INV-1585,TRP-1585,CLT-050,2024-01-28,2024-02-27,850.32,153.06,1003.38,Partially Paid,2024-03-02,Mobile Money,RWF,0.00077,4,0,521.5
INV-1586,TRP-1586,CLT-013,2024-08-25,2024-10-09,673.2,121.18,794.38,Paid,2024-10-13,Check,TZS,0.0004,4,0,0
INV-1587,TRP-1587,CLT-069,2024-09-10,2024-09-25,200.42,36.08,236.5,Paid,2024-09-22,Bank Transfer,KES,0.0077,0,0,0
INV-1588,TRP-1588,CLT-056,2024-11-04,2024-11-19,376.95,67.85,444.8,Paid,2024-11-20,Bank Transfer,KES,0.0077,1,0,0
INV-1589,TRP-1589,CLT-035,2024-03-17,2024-04-01,1497.2,269.5,1766.7,Unpaid,,,UGX,0.00027,700,0,1766.7
INV-1590,TRP-1590,CLT-006,2024-04-18,2024-06-02,1384.88,249.28,1634.16,Paid,2024-05-17,Mobile Money,KES,0.0077,0,0,0
INV-1591,TRP-1591,CLT-002,2024-03-22,2024-05-06,249.0,44.82,293.82,Paid,2024-04-19,Bank Transfer,KES,0.0077,0,0,0
INV-1592,TRP-1592,CLT-006,2025-02-01,2025-03-18,1295.0,233.1,1528.1,Paid,2025-03-18,Mobile Money,RWF,0.00077,0,0,0
INV-1593,TRP-1593,CLT-027,2025-01-23,2025-03-24,134.76,24.26,159.02,Paid,2025-03-02,Mobile Money,TZS,0.0004,0,0,0
INV-1594,TRP-1594,CLT-067,2024-03-21,2024-04-05,6750.0,1215.0,7965.0,Paid,2024-03-29,Cash,UGX,0.00027,0,337.5,0
INV-1595,TRP-1595,CLT-021,2025-01-08,2025-02-22,189.64,34.14,223.78,Paid,2025-02-14,Bank Transfer,KES,0.0077,0,0,0
INV-1596,TRP-1596,CLT-075,2024-06-13,2024-07-28,637.5,114.75,752.25,Partially Paid,2024-08-08,Bank Transfer,KES,0.0077,11,0,427.33
INV-1597,TRP-1597,CLT-021,2024-02-17,2024-04-02,744.3,133.97,878.27,Paid,2024-03-22,Bank Transfer,UGX,0.00027,0,0,0
INV-1598,TRP-1598,CLT-021,2024-03-09,2024-04-23,1427.36,256.92,1684.28,Paid,2024-04-26,Mobile Money,UGX,0.00027,3,0,0
INV-1599,TRP-1599,CLT-053,2024-05-21,2024-07-05,557.92,100.43,658.35,Paid,2024-07-09,Check,KES,0.0077,4,0,0
INV-1600,TRP-1600,CLT-020,2024-03-20,2024-05-19,1103.25,198.58,1301.84,Paid,2024-05-17,Bank Transfer,KES,0.0077,0,0,0
INV-1601,TRP-1601,CLT-013,2024-02-24,2024-04-09,971.4,174.85,1146.25,Paid,2024-03-20,Mobile Money,UGX,0.00027,0,0,0
INV-1602,TRP-1602,CLT-027,2025-01-19,2025-03-20,1228.04,221.05,1449.09,Paid,2025-03-17,Check,KES,0.0077,0,0,0
INV-1603,TRP-1603,CLT-026,2024-05-10,2024-06-09,379.2,68.26,447.46,Paid,2024-06-12,Check,RWF,0.00077,3,0,0
INV-1604,TRP-1604,CLT-059,2024-06-19,2024-08-03,293.65,52.86,346.51,Paid,2024-08-02,Check,KES,0.0077,0,0,0
INV-1605,TRP-1605,CLT-002,2024-04-17,2024-06-01,1555.75,280.03,1835.78,Paid,2024-05-25,Mobile Money,UGX,0.00027,0,0,0
INV-1606,TRP-1606,CLT-014,2024-07-23,2024-09-06,205.92,37.07,242.99,Paid,2024-09-05,Cash,RWF,0.00077,0,0,0
INV-1607,TRP-1607,CLT-010,2024-06-27,2024-08-26,1360.48,244.89,1605.37,Paid,2024-08-05,Bank Transfer,KES,0.0077,0,0,0
INV-1608,TRP-1608,CLT-044,2024-06-10,2024-07-10,383.8,69.08,452.88,Paid,2024-07-13,Mobile Money,KES,0.0077,3,0,0
INV-1609,TRP-1609,CLT-043,2024-06-20,2024-07-05,2140.4,385.27,2525.67,Paid,2024-06-30,Bank Transfer,ETB,0.018,0,107.02,0
INV-1610,TRP-1610,CLT-005,2024-02-08,2024-03-09,1177.75,212.0,1389.74,Paid,2024-03-12,Mobile Money,TZS,0.0004,3,0,0
INV-1611,TRP-1611,CLT-010,2024-09-27,2024-11-26,1849.2,332.86,2182.06,Paid,2024-11-12,Bank Transfer,UGX,0.00027,0,92.46,0
INV-1612,TRP-1612,CLT-035,2024-06-07,2024-06-22,2786.8,501.62,3288.42,Unpaid,,,TZS,0.0004,618,0,3288.42
INV-1613,TRP-1613,CLT-020,2024-11-14,2025-01-13,225.3,40.55,265.85,Paid,2025-01-09,Cash,KES,0.0077,0,0,0
INV-1614,TRP-1614,CLT-044,2024-03-05,2024-04-04,286.8,51.62,338.42,Paid,2024-04-07,Cash,KES,0.0077,3,0,0
INV-1615,TRP-1615,CLT-024,2024-09-24,2024-10-24,1264.5,227.61,1492.11,Paid,2024-10-10,Check,RWF,0.00077,0,0,0
INV-1616,TRP-1616,CLT-001,2025-01-13,2025-02-12,895.25,161.14,1056.39,Paid,2025-02-03,Check,KES,0.0077,0,0,0
INV-1617,TRP-1617,CLT-002,2024-05-01,2024-06-15,74.5,13.41,87.91,Paid,2024-06-06,Cash,KES,0.0077,0,0,0
INV-1618,TRP-1618,CLT-043,2025-02-03,2025-02-18,2567.6,462.17,3029.77,Paid,2025-02-20,Mobile Money,TZS,0.0004,2,128.38,0
INV-1619,TRP-1619,CLT-026,2024-08-09,2024-09-08,492.36,88.62,580.98,Paid,2024-08-28,Cash,KES,0.0077,0,0,0
INV-1620,TRP-1620,CLT-056,2024-03-24,2024-04-08,1992.9,358.72,2351.62,Partially Paid,2024-04-14,Mobile Money,UGX,0.00027,6,0,1369.84
INV-1621,TRP-1621,CLT-018,2024-10-04,2024-12-03,1037.75,186.79,1224.55,Paid,2024-11-11,Mobile Money,RWF,0.00077,0,0,0
INV-1622,TRP-1622,CLT-051,2024-11-05,2024-12-20,545.25,98.14,643.39,Paid,2024-12-24,Bank Transfer,UGX,0.00027,4,0,0
INV-1623,TRP-1623,CLT-046,2024-06-09,2024-07-09,1958.25,352.49,2310.74,Paid,2024-07-02,Check,KES,0.0077,0,97.91,0
INV-1624,TRP-1624,CLT-030,2024-10-11,2024-11-25,66.72,12.01,78.73,Paid,2024-11-11,Bank Transfer,UGX,0.00027,0,0,0
INV-1625,TRP-1625,CLT-003,2024-07-01,2024-07-16,428.4,77.11,505.51,Paid,2024-07-11,Mobile Money,UGX,0.00027,0,0,0
INV-1626,TRP-1626,CLT-055,2025-01-29,2025-02-13,6270.0,1128.6,7398.6,Paid,2025-02-07,Check,RWF,0.00077,0,313.5,0
INV-1627,TRP-1627,CLT-059,2024-07-07,2024-08-21,1130.5,203.49,1333.99,Paid,2024-08-17,Mobile Money,TZS,0.0004,0,0,0
INV-1628,TRP-1628,CLT-002,2024-12-30,2025-02-13,291.0,52.38,343.38,Paid,2025-02-16,Mobile Money,RWF,0.00077,3,0,0
INV-1629,TRP-1629,CLT-074,2024-03-21,2024-04-05,403.9,72.7,476.6,Paid,2024-04-03,Mobile Money,UGX,0.00027,0,0,0
INV-1630,TRP-1630,CLT-042,2024-10-03,2024-11-17,808.92,145.61,954.53,Paid,2024-11-06,Mobile Money,KES,0.0077,0,0,0
INV-1631,TRP-1631,CLT-042,2024-11-29,2025-01-13,1083.06,194.95,1278.01,Unpaid,,,KES,0.0077,413,0,1278.01
INV-1632,TRP-1632,CLT-048,2024-12-11,2025-02-09,129.06,23.23,152.29,Paid,2025-02-05,Bank Transfer,TZS,0.0004,0,0,0
INV-1633,TRP-1633,CLT-018,2025-02-07,2025-04-08,6578.4,1184.11,7762.51,Paid,2025-04-04,Mobile Money,UGX,0.00027,0,328.92,0
INV-1634,TRP-1634,CLT-001,2024-07-29,2024-08-28,2116.1,380.9,2497.0,Paid,2024-08-23,Mobile Money,KES,0.0077,0,105.81,0
INV-1635,TRP-1635,CLT-051,2024-09-19,2024-11-03,4921.2,885.82,5807.02,Paid,2024-11-08,Cash,TZS,0.0004,5,246.06,0
INV-1636,TRP-1636,CLT-051,2025-01-30,2025-03-16,2373.0,427.14,2800.14,Paid,2025-03-17,Check,ETB,0.018,1,118.65,0
INV-1637,TRP-1637,CLT-033,2024-10-30,2024-12-29,205.38,36.97,242.35,Paid,2024-12-17,Check,KES,0.0077,0,0,0
INV-1638,TRP-1638,CLT-013,2024-09-03,2024-10-18,341.6,61.49,403.09,Paid,2024-10-13,Bank Transfer,KES,0.0077,0,0,0
INV-1639,TRP-1639,CLT-037,2024-11-24,2024-12-09,567.2,102.1,669.3,Paid,2024-12-07,Check,ETB,0.018,0,0,0
INV-1640,TRP-1640,CLT-031,2024-02-15,2024-03-01,661.4,119.05,780.45,Paid,2024-02-28,Bank Transfer,KES,0.0077,0,0,0
INV-1641,TRP-1641,CLT-005,2024-03-24,2024-04-23,903.6,162.65,1066.25,Paid,2024-04-12,Bank Transfer,TZS,0.0004,0,0,0
